,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
183,23.092339,0.7428337,28.924255,7.7956014,1843.8767,916.7387,111.03037,1.1848758,69.90551,29.571234,179.0309,130.30058
184,33.464832,0.6888293,24.739388,6.973013,1176.1545,550.6704,9.424507,3.7629886,41.44972,223.85223,143.05219,21.374002
185,20.98708,0.5319149,27.711407,7.727319,1776.918,884.58514,27.93729,0.2660962,47.17542,590.507,216.83344,121.90719
186,33.45179,0.6277119,25.708492,6.993552,1188.2238,557.5704,8.228316,3.8554854,41.265644,263.9714,136.8122,23.083199
187,17.966305,0.2944063,11.53925,8.887991,584.3989,296.28625,17.90529,8.634418,34.232895,5.3758764,116.74252,47.490944
188,21.755196,0.86701787,21.140102,8.308447,1620.9911,804.66974,93.06404,8.401786,28.971073,680.59393,217.22734,145.17072
189,11.611496,0.4359224,18.801205,7.947851,1031.4648,511.622,20.11178,3.6369915,16.34451,0.27080044,220.75778,67.44421
190,19.95744,0.24738808,22.40488,7.292202,1072.8892,525.00757,6.397053,5.8162017,20.521212,76.4459,279.03534,152.66905
191,16.630991,0.25283885,16.430456,8.83313,1227.194,605.45374,75.54955,7.393095,55.72686,744.3017,106.17807,96.75823
192,13.6862135,0.44640306,15.297955,7.950228,726.5972,346.06897,68.137634,0.86719716,45.091618,997.8575,121.18039,17.0901
193,15.705466,0.649397,17.82568,7.9740715,996.02277,482.7919,46.270218,2.8986073,25.642618,79.6752,171.93365,86.976944
194,26.443932,0.8811709,19.377033,7.976959,1028.6815,502.38013,41.758366,4.316626,31.441826,47.71793,228.07918,68.40268
195,18.90104,0.5052793,22.289705,8.3178835,1456.6936,721.0432,87.44311,0.47881243,24.069017,51.392136,248.75969,103.35474
196,12.745924,0.555287,17.851955,8.219383,1488.9532,734.6799,47.051125,3.921723,34.674755,13.86258,231.962,113.893936
197,27.5595,0.37440273,22.264917,8.244269,1612.9856,799.2626,49.224815,1.0950451,65.05556,51.182465,250.93727,107.153786
198,8.912586,0.41883913,22.522623,8.5040455,802.07074,416.1834,29.649857,0.9943284,13.071585,0.1331408,288.1275,125.64421
199,11.934987,0.660651,17.909052,8.405848,813.55865,395.359,17.62491,4.7708793,26.124964,39.817657,116.91857,83.9999
200,13.91246,0.49283037,14.962131,8.322334,1093.4197,542.8939,27.985682,3.397183,24.363955,49.379562,309.9562,90.78523
201,25.387972,0.297878,20.47985,8.372072,1196.7523,591.9065,10.808518,2.918494,49.177326,3.663056,286.64716,86.92149
202,27.55463,0.73410517,21.687574,7.9038167,842.3548,415.9276,48.193478,2.2974954,35.822945,19.97486,219.88655,65.58731
203,24.8697,0.5585534,21.705236,8.242212,1744.2366,865.3164,76.558205,6.6453223,74.46209,107.078865,260.7084,137.8616
204,27.6604,0.75444096,24.41102,7.851557,1749.7616,867.1085,126.527725,5.9807487,56.626774,287.08548,207.61592,103.80152
205,25.449438,0.7762641,24.588537,8.3210335,1602.1284,794.419,56.024467,2.4718614,33.137512,651.9564,264.41464,120.30648
206,29.823591,0.40126064,22.686924,7.9691334,954.98834,473.13788,21.83202,0.58412206,21.98373,1.5519594,275.7456,51.776463
207,23.879625,0.5912751,25.617476,8.09623,1268.6997,621.5373,20.624874,1.1574589,18.08754,43.40437,262.51312,76.25176
208,17.67604,0.64227736,21.632496,7.4083257,682.96735,330.42084,6.276472,2.3877077,31.412237,12.7124405,220.30605,70.26449
209,10.556248,0.63251996,11.668171,8.737617,1079.1589,535.09827,64.78279,3.6193218,52.870632,163.93839,105.442764,95.464554
210,25.146355,0.25544778,20.021004,8.868217,1397.5126,698.76086,29.778202,3.7490118,47.54503,293.771,274.62878,147.04723
