,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
16,16.199024,0.49126816,24.631706,7.840415,1657.4663,821.9518,48.851986,0.7312654,66.808426,48.606735,228.91428,147.72937
17,23.806479,0.33249545,26.674654,7.767025,1120.1696,550.0032,19.43034,1.2336739,37.079845,12.474577,194.16066,82.514336
18,26.363403,0.67214316,21.812479,7.488118,1389.9253,688.7816,76.24201,0.9273684,35.85288,975.8034,128.41217,110.36528
19,17.567287,0.6190987,16.446682,8.004715,1478.8187,719.3186,105.76054,7.304976,17.415308,123.11185,245.33812,123.76985
20,26.222933,0.87242943,22.29322,7.9122934,1589.088,787.95166,49.863503,1.3057294,67.385796,117.631805,211.48175,131.40903
21,30.539413,0.4501541,15.016427,7.3182077,1745.081,866.23834,315.45657,0.15232956,36.744602,982.029,215.1781,151.57806
22,20.513956,0.6455061,23.647839,7.9886675,1501.5928,726.8956,69.34459,9.107856,40.44265,174.8754,213.28436,126.22393
23,21.017792,0.5653744,25.476122,8.266573,1411.6145,690.8177,71.293884,7.640524,49.415337,161.1907,124.09686,89.462105
24,24.72031,0.7140864,20.37815,7.836245,1404.135,694.6656,76.16836,2.1501937,26.117569,971.1024,187.04907,130.76674
25,31.928593,0.16773959,25.374962,7.781413,1289.309,636.9567,35.792706,1.1195232,19.365618,31.695042,222.75043,86.88611
26,19.926435,0.6973926,18.261248,7.689842,1256.6913,617.855,73.93289,1.4019265,33.121006,984.6794,123.62517,88.26697
27,28.708454,0.45650455,27.801651,7.641411,1117.7164,547.2545,34.74134,0.6911347,13.785209,21.80045,175.78969,81.63959
28,30.649178,0.1121012,25.463408,7.716117,1182.7094,579.36597,21.22475,1.6435864,25.011396,17.206043,221.3603,93.524124
29,15.127892,0.44216433,23.784658,8.238966,1213.4253,593.48114,26.378036,5.102491,59.655697,29.484571,221.28522,92.73424
30,21.800056,0.29623845,18.005573,7.798698,1583.4188,792.39496,108.274185,0.6918384,19.867458,895.7622,256.29758,142.65459
31,21.542809,0.5252306,25.327682,8.508318,1237.8827,605.58026,76.141365,7.116479,47.839672,98.31619,113.79146,67.54429
32,13.1776285,0.44319245,26.434727,7.9407673,1456.5103,720.11975,27.217701,1.2834662,69.912964,36.906963,196.94507,142.76741
33,22.408953,0.5248568,17.953365,7.6536064,1637.3939,817.2224,145.37625,0.43035582,18.623102,952.97925,286.83594,135.15141
34,19.083172,0.1876357,19.018818,7.976334,1512.6675,743.719,83.677536,1.7327518,19.022406,247.8387,208.37563,149.54115
35,23.863678,0.7383474,22.19728,7.4913406,1221.0706,605.616,71.3703,0.7949443,46.434956,979.79095,105.478455,64.37977
36,14.946891,0.579644,25.559025,7.9422274,1578.5476,779.5448,40.310303,0.71992874,79.1922,55.466694,233.46727,142.02061
37,12.687922,0.61846995,25.684336,7.556424,304.59747,176.08131,27.626268,3.6141179,15.199669,56.705196,128.33783,25.838387
38,18.20853,0.23813945,21.483328,8.000141,1603.5659,797.39154,52.637188,1.0853341,48.090286,54.277416,219.07375,161.22552
39,26.858326,0.15135416,22.69966,7.312709,1664.2081,842.3158,187.69307,0.6226645,20.202108,952.28107,190.53062,162.67294
40,27.819117,0.62939817,12.422261,8.128539,1496.913,738.9158,124.636154,0.6028708,9.967217,75.76557,187.09505,91.254875
41,12.017166,0.31055203,27.167833,7.6939316,1289.8947,636.84656,19.301363,1.0505568,50.501305,18.843204,222.27692,111.96662
42,20.559124,0.87537694,20.040623,8.00605,1024.5514,505.06946,50.809643,3.396362,38.797413,773.4805,174.81448,72.96685
43,13.966181,0.8883707,5.3714843,8.251579,521.8379,259.61572,27.94522,3.7931676,54.831177,20.571896,127.80196,8.210864
44,28.131676,0.7523631,19.605274,7.5717244,1441.2476,716.3568,77.52899,1.0870211,33.91203,950.82306,142.30579,116.95856
45,26.827486,0.74174815,24.800512,7.506175,1314.7754,654.5412,59.74275,0.8146786,47.28522,929.78644,116.25239,87.354324
46,17.45763,0.29613522,18.990004,8.493578,1461.7505,723.647,61.851532,5.4827566,37.34177,48.40051,146.77689,126.3272
47,15.804756,0.43375102,23.535095,8.369505,1293.5896,636.86444,82.70217,5.194292,34.516872,121.44719,109.894806,86.545906
48,28.660873,0.3318157,23.366634,8.012015,1672.2349,834.1562,71.100235,1.2504494,45.5809,115.496124,234.29475,134.91422
49,20.797695,0.24636057,16.44232,7.88556,1453.9342,703.9971,107.128174,4.140375,11.9868965,239.37074,272.14526,146.46042
50,26.985437,0.14652233,24.682892,7.858266,1256.478,625.03613,31.714638,0.5411455,20.013857,25.783947,192.63513,93.27103
51,30.849789,0.3767662,19.37115,7.3334675,1720.2388,859.6738,307.1264,0.23295385,22.608114,987.9767,179.5766,140.92357
52,26.002455,0.78205943,18.328558,7.7619786,1433.0078,710.1599,70.44246,1.6342323,34.260933,944.71765,152.56381,119.29088
53,17.392023,0.30795664,20.001266,8.159901,1498.9404,740.0012,50.51538,3.8422103,35.285275,39.60785,255.09804,156.38458
54,12.654151,0.7947986,9.05244,8.267419,754.3688,370.085,28.30084,4.9513907,43.8015,18.656342,228.27097,24.06007
55,15.449684,0.39763504,25.081715,8.410431,1401.8289,690.27344,49.64407,3.5460327,51.87377,65.02353,134.30057,105.4646
56,19.821043,0.77607507,19.983608,8.153589,1267.0751,623.5342,61.148643,5.42768,22.379103,329.33603,164.10703,120.50641
57,15.453385,0.28274152,11.306816,8.5545025,499.5971,262.65045,29.105179,7.1368604,52.023922,69.833786,80.2332,20.813095
58,29.492352,0.78803504,22.202366,7.364467,1300.2355,648.0866,87.86157,0.5197442,28.832499,866.6322,137.31807,94.27222
59,25.527029,0.7485107,15.739388,7.3246026,1743.8882,868.1888,169.25256,0.25052556,45.932045,930.0285,316.5951,142.03519
60,10.77704,0.2935863,16.717375,8.392989,1234.7375,606.94275,76.04269,1.9528825,42.545094,159.21306,90.38474,94.62759
61,35.726562,0.74255085,21.428965,7.546163,1762.4559,883.08527,133.55557,0.57097983,33.292698,459.94394,184.15445,154.62555
62,19.050043,0.59782684,15.449066,8.35418,1258.0854,621.1006,60.90636,1.8636202,42.212822,200.79645,106.32455,99.31287
63,28.651325,0.360906,21.628218,7.894185,1004.1951,488.4937,22.56614,1.8653736,31.056694,14.159848,309.7667,61.697514
64,28.095705,0.34996712,25.072517,7.802951,1076.0975,522.7283,22.541763,1.0384331,30.261608,12.493659,164.27353,73.44028
65,12.678523,0.78108054,13.930702,8.089706,816.2621,401.80704,27.03225,4.3041463,30.894411,16.006962,286.9795,36.24663
66,15.03621,0.7618395,21.101809,7.863729,1397.4518,689.0395,47.52406,1.2181964,64.097336,64.08406,282.73563,150.9584
67,12.244344,0.38086218,12.754856,8.505858,697.7391,351.52386,30.015032,7.308843,41.889763,41.060387,137.60757,29.176527
68,23.91322,0.7257014,22.43591,7.795244,1166.125,573.3607,47.886646,0.93198717,57.00891,364.75143,125.564285,83.22829
69,16.821077,0.4356723,19.463509,8.382352,1463.4368,720.8806,66.4163,7.384086,36.905003,48.34922,156.51855,119.78883
70,26.239805,0.36302444,23.792606,8.130182,1574.1841,781.4783,49.325092,2.969133,51.13059,69.92691,272.40082,136.04001
71,26.618881,0.32474434,24.658691,7.95414,1421.0302,704.52673,28.868753,2.3079932,45.594044,29.436045,265.42456,107.91528
72,24.246283,0.8751282,12.713818,7.4576325,1324.362,641.3218,97.9816,0.7726928,6.0465975,95.58577,220.52876,124.65125
73,20.344336,0.7142098,24.623402,8.368039,1374.6802,671.46545,77.87564,8.113448,47.254963,76.44917,150.30692,67.62241
74,12.820492,0.4949986,22.678074,8.179233,909.26685,447.79703,30.63292,6.9442835,23.075468,19.278341,255.37021,51.069546
75,24.461601,0.90158993,16.725782,7.7751975,953.19635,467.68484,57.111736,1.4473361,29.374117,105.40343,216.15002,59.151726
76,20.044353,0.4805633,24.826822,8.519913,1293.4591,635.5149,72.191086,5.796999,45.588367,87.64916,115.42888,73.46033
77,24.827211,0.43139297,14.182482,7.3223553,1672.133,827.69147,508.19235,0.095742,37.634693,997.7436,219.00572,124.64057
78,20.491394,0.5206033,22.158703,7.775917,896.7908,432.9707,22.931778,0.91026556,48.77163,21.048397,114.44669,38.47915
79,34.26451,0.8082504,16.245863,7.482859,1661.9268,828.2755,162.49649,0.42394024,16.867998,770.8379,280.5368,162.42152
80,18.510511,0.55273813,24.391212,8.477073,1144.1368,560.44385,44.250217,6.765953,42.088776,37.124126,217.3935,68.678955
81,18.650059,0.3091653,19.392832,8.329058,588.60364,301.29462,46.406338,6.883008,37.811535,93.73712,92.058464,40.315792
82,27.51935,0.50823,22.300896,7.4323263,1424.1489,702.9413,100.200485,0.66721153,39.66904,990.6484,126.64017,118.865585
83,24.738838,0.49842972,14.172134,8.20401,1441.3738,711.39764,116.499794,0.5609691,14.935064,106.50895,182.90381,72.81664
84,27.217209,0.24765964,24.000893,7.8714275,1245.1567,613.9389,32.64018,2.0499232,20.427101,28.369553,242.50168,80.80282
85,10.672325,0.24163678,22.661686,7.8353453,1066.4917,520.23376,23.580437,1.0759969,68.994286,47.220295,107.524345,81.077286
86,20.414057,0.54632723,19.771545,7.699645,1480.2755,736.5446,115.12423,1.5758677,31.677404,986.08734,331.49884,117.79262
87,22.430202,0.72720426,20.474907,8.088746,1334.8065,654.00323,63.573227,4.101507,24.448536,828.9879,215.34006,137.30106
88,16.605455,0.7137987,17.657734,8.087521,985.6859,485.33426,45.610992,1.437109,55.475838,106.63094,178.88931,75.43339
89,15.51598,0.22141148,25.035492,8.484354,812.9564,398.5083,50.414097,7.375748,39.77928,94.03877,109.31177,63.704258
90,9.208936,0.69767857,11.314518,8.245377,957.90576,469.17105,30.054928,7.0188417,31.13716,16.312084,296.69012,47.044888
91,26.131134,0.3075459,20.035751,7.985969,1253.205,619.79706,56.937084,0.45300987,13.537895,47.722313,202.21205,72.491905
92,17.62567,0.23696405,22.841616,8.600791,1430.8455,708.05383,62.50128,5.6069803,45.391983,67.32424,104.683044,109.63131
93,25.374905,0.84360105,16.281769,7.7745514,889.207,438.36707,47.96958,1.7609057,7.528267,18.793255,275.1045,53.693832
94,11.759292,0.5617272,15.638776,7.7919755,504.98566,259.87024,26.006159,2.2421026,30.71671,43.889797,98.61834,25.408867
95,20.501049,0.6375049,21.675163,8.008108,1389.4167,682.2567,71.36387,2.5963502,26.555052,935.186,197.75717,131.33092
96,18.171576,0.4150152,19.474983,8.026337,1448.3212,710.03235,86.79332,3.9679313,18.99298,93.185616,230.61977,125.139786
97,22.917402,0.5657945,25.639736,8.556478,1308.5481,639.9001,68.02284,7.6424665,54.604465,71.63526,132.4021,67.509544
98,21.033194,0.29853284,20.95009,7.887203,1086.0673,534.5933,23.584154,1.9041587,25.648249,18.219803,259.83826,65.2106
99,14.286398,0.74019086,21.220228,8.170624,1197.2784,589.63446,49.644238,8.273673,12.183166,18.1931,311.59964,54.684303
100,14.9850235,0.7567672,22.407558,8.090475,1132.0522,556.44446,39.54497,8.1910925,10.295757,14.261548,349.84598,44.163357
101,11.448891,0.8069608,23.609135,7.5444665,1002.3118,488.64062,41.432728,0.58989406,56.732815,121.20283,260.81894,117.105225
102,10.357748,0.6416176,14.388828,8.15066,894.5085,438.8143,30.697369,6.556286,31.195032,20.704704,257.54187,47.22796
103,11.977728,0.5457048,16.703024,8.425809,1368.6433,679.59076,49.08756,9.005026,15.438732,20.544245,248.81224,99.18621
104,23.85545,0.35322055,21.246244,8.039806,1508.1233,737.3024,81.98447,2.785971,29.852442,665.08185,233.1015,134.94797
105,22.948097,0.8153438,21.580648,7.99631,1550.2898,767.858,51.364365,1.2500442,56.31307,93.888435,191.2199,127.75868
106,21.139145,0.17707631,21.547348,7.3178806,1680.1494,839.70636,99.27724,0.34489366,37.789665,615.8626,191.90225,162.15749
107,15.580719,0.57543826,26.356163,7.4465675,802.2513,389.89612,26.940777,0.5706199,38.752716,53.953842,102.25592,56.547707
108,16.98524,0.83252937,24.647266,7.7879324,1496.5105,742.1183,48.105064,0.9551508,65.216484,65.73728,376.2723,163.52263
109,29.05183,0.3111913,25.662327,7.788993,1097.6274,533.5651,23.615719,0.9418666,25.726446,12.70544,157.80559,79.110374
110,18.846039,0.7520957,22.438688,8.250593,1038.189,507.9703,68.594826,6.8635325,20.193632,36.363472,229.30368,38.074623
111,9.2390785,0.8294321,3.922763,8.423443,495.29388,254.71643,40.1993,7.1084566,29.40152,34.010788,115.17396,12.271883
112,14.398217,0.3181979,23.704926,8.4327755,1389.4216,686.1273,74.12051,4.5147266,36.769207,88.98123,112.19974,102.336525
113,16.203842,0.37080333,24.271116,7.797316,998.1653,486.03,25.112392,0.7765777,54.09475,40.190502,101.082565,70.20994
114,19.175152,0.39547598,23.169773,8.17611,1613.1676,802.91376,30.40521,2.8219342,70.9065,32.690346,315.05402,166.63249
115,29.771711,0.2660154,26.386986,7.793495,1118.9995,548.42566,20.961142,1.2053939,25.423235,10.604856,222.66177,93.8629
116,11.225381,0.4878284,21.718739,8.096819,1341.0763,664.20715,88.6908,4.5651336,20.301884,277.64743,114.97055,108.899475
117,13.802139,0.79008037,22.763662,7.573984,837.4403,405.499,39.49133,0.9652627,32.692345,154.7293,121.04511,60.95826
118,26.403755,0.90497947,16.062826,7.6922016,1194.569,582.34705,57.818703,1.5827352,22.361443,166.70035,202.92181,94.18819
119,18.349537,0.14878213,27.721083,7.838919,1311.6814,652.75604,17.448902,0.9838707,38.91927,13.3894415,162.49222,120.77508
120,18.526344,0.45920047,20.538803,8.374612,1444.6483,715.88086,46.399784,5.2683396,39.378887,42.062366,270.82736,126.77706
121,10.676204,0.4973383,18.665302,8.297857,1263.7451,623.59534,28.206985,8.32097,25.419718,14.163575,308.67545,108.23996
122,15.489037,0.51653457,20.720589,8.067849,978.07916,485.63626,60.041626,2.496184,26.983992,314.92554,115.74991,85.89537
123,24.286926,0.85788953,15.882949,7.8969965,845.48706,417.10498,49.33684,2.8230019,8.092632,15.835371,323.41824,36.739464
124,11.375294,0.7447823,23.741274,7.227828,464.27704,237.8583,19.527172,0.7924476,30.521034,32.06886,94.04049,20.941328
125,19.178156,0.4733704,21.16721,8.212667,1512.976,746.9864,85.10448,1.8939726,31.143778,385.92313,233.23204,119.812096
126,19.70015,0.6649196,17.208431,7.9179792,1513.5914,727.6823,92.062256,8.883854,23.983843,242.33879,287.14307,141.04689
127,11.178103,0.34127823,17.057098,8.303757,1341.0262,658.44904,56.52401,1.1971095,63.31134,126.83092,107.32013,107.05844
128,23.462933,0.5391355,21.408987,8.229187,1452.6666,711.1921,84.70948,2.7873,32.048904,356.16885,172.00397,104.23245
129,29.962528,0.943367,17.405983,7.8948193,1424.2386,702.8993,49.662415,2.639681,33.10027,251.49199,227.48027,124.48144
130,13.065313,0.3469317,16.099487,8.109253,704.5374,351.39185,28.941534,3.710423,49.883663,57.269176,106.80396,38.24525
131,8.976242,0.90644956,3.600441,8.308491,428.84915,223.9108,37.56912,6.097275,27.575224,28.902374,106.55097,7.8463135
132,20.520437,0.6552678,26.82789,8.148787,1445.7053,705.1285,66.51376,8.628165,51.068443,135.06046,140.34778,93.65563
133,14.355032,0.78802097,11.314075,8.219622,829.8965,405.92682,25.346846,5.0080194,41.989403,13.998439,277.90384,31.210232
134,15.0284815,0.3587301,18.478817,8.374821,1584.6808,786.4783,31.66017,2.0587769,70.744514,31.14327,272.58673,162.58366
135,17.669512,0.2738918,18.581638,8.641446,1466.0289,726.12085,53.665024,6.6179185,43.548473,41.383255,151.33969,132.4283
136,11.334599,0.78581524,17.142408,8.015274,887.09735,436.3257,42.461586,6.545627,13.195093,18.17021,293.1578,35.894596
137,14.592853,0.5475543,26.943695,7.7516875,992.7346,489.6428,31.610395,0.7596954,70.1052,138.69276,141.07834,100.910355
138,9.459866,0.87720335,4.8998556,8.332571,544.98584,275.2926,38.508858,6.72194,26.743587,26.0097,146.03534,13.509473
139,16.406267,0.58777684,23.169445,8.0623455,1456.5344,721.1141,59.7586,1.0626055,33.606895,87.67236,160.461,118.42141
140,13.388473,0.61247176,19.94192,8.393246,1289.6111,633.13385,37.869408,8.86629,25.447208,16.698275,309.74826,100.35949
141,18.945152,0.3285191,22.532352,7.7704906,1707.6188,854.17316,57.848225,0.5557277,64.65321,133.56982,241.21432,162.34232
142,27.193373,0.07961749,24.183195,7.1502094,1712.2899,865.2477,219.41406,0.33399206,29.091543,935.1462,159.64464,168.23087
143,16.50225,0.6622744,22.559444,8.20572,1484.0928,726.71954,69.95661,8.908795,40.712574,53.385777,162.38113,103.42981
144,18.313417,0.40935683,21.303904,8.466163,1465.9796,721.7577,57.851437,8.273936,45.15099,43.631603,142.03357,117.50035
145,31.292358,0.4081933,23.550564,8.12347,1654.6814,830.44727,94.60547,0.5174972,29.805014,115.44861,194.18431,131.8893
146,19.588297,0.4798128,22.658129,8.183016,1624.0825,809.85944,30.412289,2.5659542,74.451675,35.230724,306.43628,153.83638
147,19.33789,0.4638317,21.416245,7.9303284,1198.5707,588.02545,23.104113,6.1245346,20.047361,12.474936,314.2206,70.73268
148,10.366318,0.65199286,14.139128,8.13284,929.1995,454.76944,30.139683,6.2642527,33.21765,19.677734,270.26355,50.095303
149,15.485653,0.3597258,23.611631,8.505819,938.75336,455.11084,63.163124,7.506975,42.806343,102.32275,124.1143,71.49259
150,32.185837,0.37769383,28.98722,8.129242,1536.1477,761.5342,43.66206,0.8892911,32.637695,33.394157,200.95775,152.99767
151,26.848764,0.85980755,21.634037,7.8047557,1318.7648,650.909,46.72183,1.3395474,50.70216,225.28203,176.03764,106.27425
152,18.593351,0.79914284,25.306927,7.710499,1617.9296,800.9268,48.63498,0.77557766,78.191696,67.11821,277.0048,144.00882
153,19.672558,0.43879887,23.590834,8.590973,1255.2982,612.9604,67.396515,7.345755,48.54512,74.4469,130.39648,86.07542
154,14.846653,0.33966303,16.978367,8.285312,694.3636,348.2608,37.7641,4.999763,52.012276,90.48984,112.28494,44.11923
155,15.36911,0.58707404,13.778781,8.360467,1489.4978,734.7338,84.03162,8.386985,20.337254,47.657597,233.52286,121.817314
156,22.146597,0.83871084,21.334728,7.9327707,1630.7898,808.8665,66.2929,0.8563224,52.76097,153.99289,242.00949,123.342964
157,14.860647,0.55267,17.914762,8.462564,1391.2828,682.8736,79.9727,6.784583,35.032906,59.28036,155.94221,93.1131
158,13.864089,0.6948207,15.383036,7.818622,652.26624,327.96146,31.87253,2.3482456,19.915802,29.733767,177.82956,37.269516
159,24.884296,0.34589466,19.893183,7.5161037,1422.8022,704.0954,162.52242,0.5541055,36.831738,998.0529,127.07793,112.833
160,26.537727,0.34883705,21.577513,7.9523454,1676.2714,837.2357,94.45058,0.6821618,41.584244,160.4374,203.4944,130.01942
161,24.254854,0.13347481,22.063322,7.3667526,1701.8901,851.1568,123.97043,0.3198482,31.840435,562.3219,183.18616,158.17508
162,30.843763,0.14159484,28.258434,7.772836,1261.116,626.05975,26.701876,0.74343336,14.093902,14.489968,185.05563,117.15972
163,10.584907,0.72239995,16.395958,8.166944,1058.2439,519.7543,30.863363,7.5002627,19.899458,12.291278,353.80643,54.625267
164,19.438225,0.5589377,24.99193,8.310511,1488.9934,729.85254,54.31704,9.130051,51.345867,42.117287,146.74387,106.85281
165,24.17308,0.39259624,19.583157,7.9428062,1594.3915,792.5286,117.72426,0.7714684,25.75477,164.28761,183.65123,111.8443
166,27.499296,0.87260544,19.068462,8.120979,1232.6046,606.2486,51.08933,4.6854873,20.565187,168.18611,212.72876,127.53218
167,15.646402,0.4312136,17.50176,8.255825,1477.0594,727.37396,58.792797,6.0768824,30.339449,36.884987,237.60707,143.57063
168,19.884922,0.2535145,18.013542,7.8649125,1527.8624,749.4437,97.54863,1.6346836,15.987544,426.9463,238.5155,149.5098
169,26.310478,0.268826,29.718372,7.6988344,1277.9502,633.7392,27.07289,0.8200277,20.739388,17.71995,192.68083,113.96319
170,21.337759,0.47495773,19.802074,7.876998,1625.0989,809.2643,103.828926,0.48807833,25.843117,793.86676,282.7293,135.97556
171,30.740036,0.35229823,26.67807,7.713361,1079.7529,519.1118,37.97781,0.35790384,16.735998,29.89172,103.33937,67.72511
172,14.561523,0.6986878,21.965399,8.255398,1267.5216,621.194,39.25076,9.106558,20.501274,14.21341,319.99445,81.980316
173,29.209919,0.34894726,21.897184,8.021796,1641.7765,820.9931,99.99276,0.72487056,34.5438,167.482,201.45241,116.226814
174,30.632238,0.15711118,25.976555,7.7065845,1214.6229,597.2,22.815592,1.9838812,25.55399,19.023561,240.30338,88.738
175,32.877068,0.7518701,25.11483,7.5984573,1730.8125,865.4271,88.62225,0.7158521,46.05753,215.47435,213.05989,161.3137
176,12.319138,0.8379989,5.699706,8.313538,603.5571,297.81,30.38942,4.5220776,52.062023,23.934694,143.37062,12.075731
177,29.653244,0.21380067,22.876347,7.3883934,1701.2142,856.0935,325.63602,0.21859595,41.65877,987.87054,151.99768,148.56265
178,13.049508,0.4540214,25.04739,8.108274,1675.4557,831.8563,27.393593,1.1203876,82.10707,33.430153,271.35388,166.82887
179,9.3972225,0.6488959,9.059576,8.360107,840.5341,413.95248,33.4881,7.1655793,34.967285,24.789219,227.33597,36.10763
180,14.71282,0.68651783,18.986132,7.8474016,1532.4369,755.927,62.183777,1.1308653,32.319912,49.037334,167.72603,129.68018
181,15.058526,0.7614773,18.536785,8.0755625,1324.9062,648.9236,51.66936,2.1509237,35.262093,38.7096,229.19894,93.93098
182,15.083495,0.19402099,18.455341,8.520661,593.5712,306.2688,27.966894,7.222962,43.853497,59.58006,96.87757,28.207737
183,12.576115,0.41291368,23.05527,7.9938526,1217.7109,594.3281,27.50651,2.126184,62.09911,40.034233,193.8472,97.706856
184,20.435972,0.7251842,18.575632,7.898225,1516.1842,727.89044,88.9505,9.06568,27.182734,278.42734,285.12027,136.42604
185,25.405499,0.08883021,23.347252,7.8008204,1530.9647,753.9905,107.714775,1.9359839,16.841824,339.91055,227.42642,151.17545
186,14.8887205,0.4838996,21.114716,8.334853,1168.3794,571.6008,38.679096,3.4458547,66.43468,76.23129,159.22887,83.74418
187,13.057957,0.6741005,17.48322,8.318402,1126.9393,553.96576,41.62225,7.271319,21.156214,18.326216,325.28137,67.72498
188,27.446272,0.3410306,23.902864,8.223407,1702.4247,852.39435,66.543236,0.54968715,47.72847,87.11435,218.61957,145.49579
189,29.682373,0.7544539,12.001175,7.3363495,1723.7461,853.78723,214.93266,0.25718403,32.683605,941.5776,297.28232,150.85934
190,14.029694,0.33257186,18.633888,8.360841,981.8073,481.38474,35.624557,3.9872847,68.14405,87.73748,133.85413,63.23631
191,13.984279,0.72914,15.5947485,8.110489,1071.9187,526.1311,24.372038,5.793517,31.680351,11.225703,361.27637,50.317997
192,21.196445,0.4405866,24.515074,8.261059,1453.3873,713.29877,71.76129,6.80744,44.28121,173.91577,136.37831,106.90051
193,13.250957,0.4941319,6.535208,8.631086,461.33627,244.59315,32.5434,7.4875345,43.0826,54.078278,82.66481,13.966389
194,23.151356,0.31404033,19.933363,8.438238,1413.2957,700.93243,65.826965,4.6197615,22.939262,70.09277,243.99312,115.364006
195,27.19697,0.08803796,24.663162,7.2750254,1708.6527,855.65643,177.10239,0.49343494,18.498465,793.33704,166.62111,155.78096
196,26.172024,0.37266928,23.877497,8.019589,1668.8623,831.481,54.91546,1.8288567,55.42742,84.16423,259.16138,143.30354
197,20.39829,0.52771956,19.345644,7.7449265,1495.5713,742.2035,107.77282,1.5355486,30.15351,975.074,334.0404,123.74617
198,12.613087,0.61131305,17.680275,8.078602,1488.1313,734.94916,50.710915,0.90975296,44.280758,47.29778,235.4365,109.85564
199,14.744372,0.5382447,21.790789,8.283942,1024.9956,502.92935,33.003235,6.7704387,29.72871,20.469233,277.16156,64.17741
200,18.908117,0.3199795,21.639153,7.931584,1488.5687,732.79407,79.74928,2.598975,22.931702,101.645775,229.0071,136.26129
201,16.71182,0.53280336,18.83584,7.818883,285.39838,169.28236,23.469454,4.79576,27.517023,53.773605,80.22901,15.1442795
202,13.635721,0.3728085,21.377504,8.607825,1042.5848,507.61627,57.46588,6.879497,49.814766,96.93887,154.79425,83.102
203,30.424967,0.70194805,12.137003,7.2753325,1723.4076,853.9226,293.5425,0.2100923,29.165728,980.0694,283.9613,144.49123
204,14.809743,0.43892425,20.806965,8.08665,1204.8477,597.2261,23.044203,7.732584,17.281796,11.531324,303.773,78.13166
205,17.915833,0.8573386,18.966644,8.0544,1463.7753,711.0356,115.926994,8.31441,23.584656,125.0727,201.09203,82.0439
206,18.045372,0.21131341,30.59901,8.164627,704.0246,353.86163,31.250832,7.0296264,26.700672,41.771713,110.94087,42.233868
207,16.713684,0.60979635,19.333498,8.067743,1453.0935,713.5828,88.80656,3.511242,26.166191,661.6842,226.1557,121.51849
208,16.190657,0.69771296,22.234524,7.674676,1028.7131,506.527,41.7478,0.71188164,47.751175,131.96782,148.57382,89.845894
209,25.21524,0.6955529,25.91335,7.6487484,1254.256,622.1583,48.92392,0.894097,57.976086,419.1279,144.48865,103.6283
210,17.79084,0.3670209,22.430595,8.051584,1718.2914,860.5815,41.748764,0.74520296,74.14421,73.92241,278.80252,168.44257
211,21.291664,0.36552724,25.41215,8.737809,1249.1802,610.97864,44.52937,7.7858205,58.03245,49.501778,163.43774,97.26902
