,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
33,19.3622,0.71710944,18.715319,7.9394217,831.21796,403.6321,37.099014,4.675879,28.106705,86.5238,188.00688,45.870964
34,29.622932,0.8586292,21.435585,8.229373,1558.5065,772.56195,72.9161,1.3673887,22.01048,30.054684,337.10794,169.90346
35,24.026539,0.85035247,13.258147,8.313511,1528.5714,760.54565,101.09981,2.3160548,47.410786,429.36334,298.74097,118.71978
36,18.56913,0.6361136,21.025341,7.76001,1342.6981,662.9421,45.28943,1.3614296,50.948227,134.55185,137.35013,120.67672
37,16.05337,0.75937515,23.10193,7.5672398,825.993,410.14142,24.376343,1.2244772,26.353943,22.6948,274.17276,73.87471
38,26.230814,0.8737739,15.95697,8.431076,1124.4353,554.4558,148.85883,1.8997321,32.502457,807.50885,162.35873,83.67647
39,22.367378,0.8085397,13.357096,8.700383,1336.7324,663.3917,175.2431,2.203103,21.358345,807.0389,257.15784,140.9428
40,12.683468,0.54378366,12.145399,8.420205,1523.5295,760.34406,64.0636,3.9876225,42.549183,22.595705,402.54678,114.032455
41,33.797062,0.47146484,21.654629,8.474503,1710.2943,849.9826,56.177258,0.62772596,75.722565,14.184549,368.7034,168.71956
42,27.27488,0.8985697,29.86553,7.5166717,758.6708,381.25876,27.348722,0.7957404,45.87885,195.94998,134.7533,140.93903
43,26.836857,0.754061,23.232252,7.9764137,1448.2606,717.5909,67.75908,0.9345796,21.544514,18.73388,246.53217,145.72852
44,17.505058,0.6530077,16.461096,8.135343,1475.1951,732.05945,73.12793,1.1277733,11.762649,6.7829576,267.18213,103.40328
45,15.68125,0.51818854,17.727304,8.262104,1569.2083,773.52246,47.425346,1.2516767,72.24439,92.078316,184.01678,123.00222
46,19.477983,0.36743736,21.755577,8.348958,1403.0946,690.1676,38.47322,1.5116458,86.11059,129.69963,141.34494,100.16377
47,16.630697,0.48063582,15.7108,8.315757,1678.3273,833.79376,61.324852,1.1968935,51.890938,50.67323,289.10718,135.09012
48,36.024727,0.7541087,27.039978,8.200294,1363.7479,671.0499,66.66772,0.40577447,31.005426,14.396024,287.4312,166.49582
49,12.322784,0.591847,15.796207,8.379091,1528.5072,754.7667,45.739273,1.153237,68.28599,73.74794,284.91956,135.48225
50,24.010632,0.73426247,25.005207,7.6467657,950.5304,465.18433,48.906006,0.7307259,50.36829,373.265,102.49768,97.81914
51,15.369092,0.40968952,23.869873,7.9463406,1151.5625,571.7309,86.261925,0.78436226,31.118786,979.63184,103.89737,94.87865
52,16.852306,0.60727435,25.717209,7.585114,932.8031,455.04202,23.771233,0.5869561,72.84376,256.72525,160.73718,96.49412
53,15.709078,0.5816063,21.102392,7.903835,1283.3223,620.3467,31.33963,0.81280875,72.61306,203.87741,112.225845,99.553535
54,12.301346,0.62267107,16.276953,8.105785,1290.2323,643.7912,45.551548,1.0257329,44.97805,29.899305,358.9207,96.549065
55,29.22716,0.8793818,18.377184,8.464609,1309.4532,641.16516,80.44994,2.950882,21.68985,265.2681,283.19037,157.99818
56,12.789381,0.65092,16.527649,8.204692,1341.0543,663.71405,49.50247,1.5677088,51.193897,55.41111,219.30095,122.87095
57,20.842493,0.3687205,19.604239,8.466446,1465.3643,728.4112,39.597893,3.0982223,79.236465,27.00796,309.7031,91.34008
58,23.42562,0.76802707,16.813408,8.24864,1347.301,665.4931,49.938046,5.8845596,26.726345,98.45018,201.52493,105.66857
59,17.365028,0.5509673,20.423973,7.9985137,1057.022,516.8655,52.822765,1.8995786,29.62833,64.84186,126.42706,82.77367
60,17.888514,0.48091114,25.45924,8.354931,1503.5455,739.0963,38.748344,5.6691513,56.11817,43.73836,220.561,134.82141
61,18.822765,0.37709722,16.87457,8.564831,1552.2727,776.0037,69.27726,6.292078,22.250252,169.93686,327.07947,149.62027
62,14.758538,0.5497241,24.42802,8.154174,1471.5919,722.20984,41.352543,2.9906228,57.06345,103.06368,174.38773,134.63884
63,20.985767,0.40687415,20.181854,8.383941,1742.8546,865.2731,50.20522,2.1099396,67.97119,37.57882,273.92322,147.93524
64,23.369333,0.40477946,21.991968,8.030638,854.4299,414.97092,54.204227,4.4161854,30.435028,108.78594,127.299866,23.303722
65,14.352535,0.5825038,30.573421,8.116382,1431.7794,697.831,29.701752,6.5533442,62.816666,153.22807,152.9349,147.83954
66,23.687874,0.29457295,11.552276,8.672999,1710.0277,857.41046,67.94711,0.917079,76.03183,17.569813,395.6985,123.9271
67,16.037552,0.5407556,14.277031,8.608053,1064.015,526.83673,99.09017,5.199377,30.798447,113.03927,150.26144,100.45848
68,32.26604,0.43841183,25.379387,7.947171,1541.66,761.9599,163.74612,0.19166797,58.87944,960.0785,239.0465,156.08823
69,25.320377,0.32159114,25.148521,8.4832535,1472.5923,725.0279,27.305984,8.404533,63.774403,13.617473,304.56085,106.5472
70,24.804955,0.7776001,15.622801,7.9930882,1341.2535,658.59515,208.69254,1.5136311,24.047035,986.0761,283.56848,138.84819
71,35.8631,0.53086495,26.881792,8.437513,1582.2966,779.4182,58.085896,0.41024005,63.13793,15.183017,309.90677,178.41696
72,32.28103,0.7560687,19.416624,8.262762,1345.7025,656.16254,148.48834,0.76841295,28.711056,384.30713,402.87546,148.42183
73,19.061111,0.8749175,23.981712,7.7483597,1041.8535,510.82184,49.027096,0.8208286,36.763035,142.30603,154.04044,112.770065
74,19.663641,0.7198355,15.370865,8.102799,1064.8046,526.42944,27.237114,4.475022,14.1148205,6.799918,227.86896,53.04329
75,23.590696,0.5828635,17.347914,8.582132,1261.811,627.8123,40.495083,6.4746113,13.540819,89.08716,287.0444,90.279076
76,14.923836,0.56733054,20.828306,7.942416,1448.3593,714.4039,62.947163,1.0020939,31.607632,85.05475,132.48714,110.621284
77,22.949612,0.62185794,17.109201,8.334747,1566.0524,777.67725,156.49593,1.3303897,19.908379,712.1179,305.27264,118.285416
78,18.40771,0.42220345,15.855995,8.304592,1042.0593,518.5399,49.7965,4.9851823,18.748331,31.473198,149.65994,40.61623
79,14.356837,0.5731565,13.919239,8.163101,1226.7742,606.77563,35.502705,5.562585,55.17575,17.144371,393.02927,71.835815
80,35.913956,0.6628086,23.870407,8.54589,1471.29,727.287,89.72089,0.52603686,28.452051,26.603731,302.8772,170.87668
81,20.091288,0.58010066,26.549578,7.768299,899.847,443.43384,62.310375,0.9996382,31.444077,595.61096,105.13696,97.81861
82,27.022003,0.78169537,16.5331,8.241637,1418.458,700.7982,53.960915,2.713125,18.96301,10.500283,237.96297,84.973366
83,10.409408,0.48676085,19.641788,8.263272,807.85077,395.9461,30.072454,6.965089,74.32229,129.88463,150.42856,38.657333
84,22.709175,0.21085551,24.085619,7.607826,1656.0858,820.45215,70.32219,0.33147502,54.403942,216.15161,256.54922,181.75525
85,20.085556,0.47666475,20.309954,8.10605,1213.4354,593.5192,102.83729,2.6023188,28.213655,250.01627,107.64949,61.926704
86,13.835192,0.7773789,23.083664,7.7165623,810.8493,395.4243,44.40325,1.1257511,28.802494,170.94888,122.051346,66.08067
87,23.698502,0.62159,21.579811,7.9391084,1132.4926,560.25867,77.92553,0.8251264,61.983562,853.93024,147.8627,84.6007
88,26.105852,0.5533283,18.762697,8.377956,1325.4814,648.3321,106.01386,5.1303425,37.181057,799.1181,245.64764,56.5034
89,19.270683,0.7794776,19.15909,8.174363,1429.6448,702.30896,63.428894,2.417765,25.391016,339.91052,210.61746,119.56643
90,20.693542,0.39637095,19.277664,7.991733,1119.3407,550.15906,12.087027,5.435691,27.09545,3.491667,381.36432,66.01884
91,26.024408,0.3540132,17.387934,8.303778,1677.504,835.5061,47.82208,0.590952,84.52708,48.121487,403.22363,150.39867
92,17.575516,0.53391033,18.561031,8.091134,1620.5424,803.37494,49.05446,0.8296808,66.88015,72.71484,228.23695,128.90694
93,19.720139,0.52520645,23.038338,7.7895923,1525.7711,761.0914,94.715515,1.026686,29.990465,990.1743,172.05875,113.09781
94,31.679386,0.40128648,20.322206,8.173896,1464.971,728.46387,32.922955,0.9014033,39.972263,3.08951,337.5386,102.80707
95,21.40001,0.36426643,17.64752,8.294786,1353.3231,669.3103,32.690212,2.9579449,63.824112,10.758838,367.00272,72.48599
96,14.708928,0.7189237,24.644726,7.4083424,566.2882,281.64005,18.252619,1.7096286,30.772123,48.152153,141.85994,36.010597
97,17.430363,0.41048416,22.504513,8.04381,972.7484,477.3766,109.343376,1.2707477,26.161224,738.9235,91.61937,60.53292
98,18.02924,0.545684,28.795023,7.5246983,733.13446,366.73355,21.33521,0.6449671,51.40004,84.33605,191.36665,62.621445
99,19.895836,0.6969289,21.8268,7.7105694,1239.5552,608.5454,49.24364,1.2942035,45.38667,169.48428,123.40916,111.15849
100,17.96759,0.40108293,29.374063,7.727885,638.9018,317.02496,24.417786,1.1764965,43.60609,101.104095,116.5533,37.852444
101,31.614624,0.9226323,20.776985,7.995495,1126.207,546.3596,48.34254,2.9115722,29.59958,91.127426,304.18604,118.86474
102,12.97659,0.5448567,15.474162,8.374523,1546.5454,768.98645,50.804058,0.84215254,67.22468,64.520454,313.35873,126.425804
103,23.067673,0.33359003,25.113956,8.351763,1367.2778,674.2369,28.175072,3.2333522,88.61929,44.02813,222.2651,94.21174
104,13.080009,0.6025033,14.734421,8.217905,1614.5906,797.63873,58.672012,1.1963143,50.518425,55.863327,214.1897,134.4415
105,16.326454,0.53415686,17.7965,8.116407,943.9407,463.92212,45.304405,3.0959907,26.789648,21.193928,149.62036,54.868584
106,26.536846,0.76674724,28.073578,7.7888966,1242.6587,619.8629,41.716057,0.4278375,62.17354,143.55328,328.27496,164.12755
107,13.910923,0.5407842,26.974415,8.206086,1162.4545,564.75836,37.130238,4.6702013,54.15647,109.6449,135.39575,103.730415
108,22.739202,0.46950918,19.775883,7.8444877,1491.2382,738.0824,117.89557,2.6489487,39.807804,982.4788,175.25082,61.147476
109,14.437439,0.8648106,24.18133,7.635092,918.352,456.1238,37.058598,0.59575385,34.835304,115.37629,249.59384,120.558426
110,33.5864,0.7027094,25.292837,8.039339,873.502,428.23987,28.509556,1.6492504,19.103281,24.74641,177.5737,80.43556
111,13.547417,0.5046766,13.644304,8.409215,1428.9592,710.82275,94.662704,1.9320505,18.409595,39.172413,126.82335,106.616486
112,32.829597,0.5848007,26.136286,8.322177,1084.3435,533.3897,26.5894,1.5735548,12.405053,20.315212,253.6482,140.1748
113,15.750034,0.43108338,17.974041,8.479643,839.9347,410.45316,100.77953,4.053059,45.608685,542.7888,81.87575,75.95685
114,11.053888,0.5803544,17.152073,8.514952,1029.9082,506.77255,60.031326,7.8204446,59.832035,101.4219,169.71254,66.6994
115,11.7177,0.56172127,29.34492,8.17517,1211.0238,586.5983,57.121788,5.3874636,43.455467,392.5346,82.400764,119.67818
116,26.015932,0.552467,18.182451,8.09307,879.8532,427.91537,30.970098,5.670225,26.660076,68.142525,148.27267,20.623215
117,11.200495,0.61798364,14.905184,8.808652,1325.8331,650.6372,105.38063,8.757985,52.973724,139.82213,186.50314,107.93171
118,30.927567,0.9049023,18.057142,8.230152,1377.8168,676.5353,58.89507,3.1048098,21.96353,42.55001,363.17084,143.03935
119,31.208004,0.5820154,24.486876,8.010338,1085.1462,535.26965,88.79876,0.3710137,15.297562,93.24348,286.10052,148.87637
120,16.21729,0.59077793,19.53026,7.956734,1512.6605,746.29694,43.15767,1.3116415,63.718044,116.00792,144.78871,122.815704
121,9.998203,0.6571542,19.993294,8.53455,1250.1903,612.66766,49.3046,9.121401,64.87443,90.1971,245.08743,110.5761
122,22.468819,0.885187,24.35012,7.5380273,597.7359,299.33453,27.600967,1.6896334,22.745974,68.795586,146.72202,39.808456
123,26.06223,0.28324357,15.02673,8.535109,1759.2434,878.3312,67.25897,2.6767316,58.662735,13.832581,351.1108,139.68306
124,18.307579,0.47643024,15.605143,8.023279,1088.5471,530.5461,76.28406,0.75708866,55.520893,483.60858,72.77522,61.157417
125,15.864601,0.56692266,16.483147,8.2533865,869.5024,429.287,49.40199,5.28914,29.940855,28.182117,172.06963,62.993248
126,10.839424,0.62003964,12.863393,8.357626,1442.633,718.1043,74.3977,1.6430116,33.670864,31.213577,271.84778,112.97448
127,21.425497,0.723617,16.246775,8.192499,1119.0369,548.0774,45.997814,5.6293545,29.3948,84.0443,209.50955,71.260544
128,15.467271,0.56072325,18.698616,8.13572,1046.2291,514.827,51.43049,2.111976,37.379284,65.22349,138.42111,88.07252
129,15.627885,0.5325221,30.24696,8.229277,1122.763,543.6946,21.489439,8.083864,70.29742,90.709465,207.84032,100.44422
130,16.827408,0.5402885,22.212086,7.6725287,757.36914,380.06165,8.451627,3.8037424,9.527335,3.0831234,346.7286,44.00658
131,24.074638,0.49153823,20.200365,8.029352,1709.2034,849.3311,51.250378,0.44266987,76.81189,54.159264,279.26492,140.39369
132,31.001532,0.5837219,13.984995,7.979872,1516.3379,750.77673,435.84982,0.8646145,21.349386,946.4929,334.81607,102.896736
133,25.197117,0.23213798,24.722216,7.9052644,1608.194,797.5734,54.616486,0.6873265,29.596954,30.265026,199.35703,175.25757
134,22.992565,0.69106156,21.517344,7.8514514,1271.2673,634.5286,114.114296,1.2495694,36.766342,998.6095,198.5314,137.58514
135,20.35595,0.266288,16.616817,8.136962,1328.2083,658.47003,27.139908,5.60783,28.198736,21.973892,330.86542,79.400734
136,14.816654,0.60074747,20.339329,7.9441385,704.2418,350.18317,15.251457,6.496191,38.388397,6.3839064,268.10767,32.898613
137,17.43067,0.5316659,17.26152,8.182146,778.4081,376.36005,70.6935,5.638777,32.91287,508.16696,131.32658,53.079338
138,15.23028,0.5291888,19.542645,8.089838,1091.9893,538.7731,46.934303,1.3938545,46.610535,70.31186,138.57358,79.57764
139,16.980118,0.53604984,32.304203,8.038036,1130.9595,542.21136,26.63342,7.148885,61.73268,158.74788,154.31775,106.80241
140,24.109724,0.8103918,14.670486,8.402488,907.6856,449.70062,178.46243,1.0942321,38.883457,952.1595,146.80203,55.59913
141,11.194418,0.6331933,18.475342,8.199829,1086.6017,527.8908,37.57842,1.3275288,69.96864,97.9372,160.21387,94.8274
142,28.371769,0.8842754,21.47196,8.203768,1490.8992,734.59143,59.933495,1.9203153,22.95397,72.10507,345.5318,166.48808
143,10.347412,0.6517035,22.688778,8.481548,1175.4336,573.5369,41.930016,9.185155,68.70312,121.18852,235.10999,104.47038
144,21.165827,0.7361216,16.430195,7.9293146,1363.6299,675.43726,62.460686,2.5770545,49.842186,341.65747,157.39441,88.509445
145,17.488258,0.47488457,14.813793,7.922253,1156.9237,564.53955,87.23666,0.57329285,68.75706,604.65936,86.12346,37.381466
146,24.280285,0.36085954,16.164059,8.405771,1698.457,848.3878,49.06588,0.51155466,85.871216,54.27326,398.6167,148.82289
147,14.341737,0.672673,15.31611,8.06532,1565.5414,775.51733,63.71995,1.7025195,29.510235,48.66106,196.20047,143.35089
148,24.293383,0.8283588,20.511127,8.067568,1134.4338,553.302,51.508633,3.7382278,33.179325,401.12375,150.46724,95.06134
149,36.683765,0.6546077,30.283403,8.4029045,1432.1411,701.95856,67.60554,0.21971968,46.156624,22.64308,230.68811,176.35626
150,12.415432,0.69638413,18.567383,7.977377,1072.2383,532.1276,33.879345,1.6545236,45.486088,33.644238,299.33746,91.50382
151,24.923542,0.31590986,21.6271,7.9692307,1720.2062,853.6395,46.4429,1.7099895,69.04631,42.15076,327.3892,163.34563
152,26.317898,0.317166,25.214352,8.483299,1531.1655,754.0134,34.401947,7.5499773,72.28002,17.122192,254.25575,109.84757
153,16.398438,0.61628765,22.762257,7.7473774,839.73364,409.42587,46.35504,1.4449272,30.010885,195.199,106.80192,76.88226
154,14.630678,0.5997386,20.570433,7.8475213,915.83215,446.36127,10.873821,7.4761868,19.648922,3.6939023,406.696,71.4084
155,18.777903,0.6299449,26.120958,7.596961,1069.6311,521.6092,25.260859,0.6388838,74.08798,241.21477,186.27289,113.44291
156,19.090853,0.7321993,17.587624,7.954467,718.6991,355.7906,23.784925,5.1777935,22.344799,18.163233,201.62935,36.195824
157,21.387344,0.77352375,19.393938,7.7601714,1525.8617,754.9837,42.813858,2.1129627,53.087967,112.032486,176.1366,123.2918
158,21.454865,0.7708857,17.292864,7.8351912,1511.2799,749.81934,55.08708,2.286937,58.925705,240.19028,210.1729,95.619255
159,15.406113,0.5316903,23.26432,8.361675,1632.1946,812.4944,47.96693,8.650504,37.20645,65.496216,258.31754,156.30055
160,17.319448,0.7083743,19.73269,7.948476,1596.2166,792.5145,51.2709,0.85567665,46.182735,59.691414,333.9908,164.33315
161,15.8632555,0.5199852,29.792034,8.024828,992.67255,480.0364,21.20712,6.0853453,66.07398,69.9693,208.48625,74.65203
162,26.23802,0.7910243,20.682854,8.167179,1437.4823,713.19794,85.28266,1.1584215,49.526806,393.26288,299.63995,143.80513
163,15.99098,0.47337982,27.287178,8.213117,1105.2925,537.63135,25.054222,6.2245536,83.34553,109.82613,209.61548,73.1038
164,30.226135,0.86725765,19.413774,8.3535795,1390.6564,681.30927,75.682,2.106966,20.142439,125.98421,347.52872,161.11905
165,23.569448,0.8089979,15.844933,8.39438,1112.1503,549.68115,175.54048,1.4358531,28.719646,977.88446,206.04448,116.773834
166,18.99201,0.47336152,32.964203,7.9382486,882.7213,422.6989,34.50446,4.7638216,44.140293,171.28302,116.4961,68.19399
167,23.44238,0.35529423,14.493112,8.450724,1776.8534,886.87915,58.437813,0.7803986,81.34943,47.65958,343.1616,147.23982
168,26.853596,0.47045752,23.975513,7.8777084,1594.4054,789.79266,43.00092,0.36092275,83.8654,90.87513,234.05774,123.127495
169,11.280684,0.77055395,21.74691,7.850642,1220.1002,604.0429,32.94157,0.8448321,47.27229,65.48687,333.1288,138.0921
170,24.572853,0.669606,15.243554,8.359907,1274.3934,626.6383,125.240234,3.9592526,33.201904,864.5188,204.6497,91.12144
171,11.742361,0.59313756,16.965204,8.114253,1291.4368,630.8482,31.670696,8.525021,16.598972,13.526071,368.52213,100.16543
172,26.067337,0.77887905,10.319428,8.458017,1246.7538,620.5619,180.76479,1.2773818,63.59055,875.0655,163.89597,45.316788
173,20.938831,0.80419785,18.731169,7.8228536,580.2627,291.03534,19.954514,4.553426,22.391836,20.830458,197.53883,22.414549
174,19.901396,0.42502826,21.037188,8.14633,1251.5979,614.2328,16.727787,8.192881,27.719978,12.340377,371.0593,77.13464
175,31.1585,0.3505218,22.376726,7.9546394,1549.124,766.2716,46.72769,0.61591023,68.360725,13.934597,351.5455,122.904945
176,13.630289,0.63761705,18.932186,7.7260737,803.281,395.57028,11.660646,5.0606356,10.457479,2.3386858,372.11157,53.869568
177,17.833212,0.76411426,17.433025,8.125151,1606.3542,799.0485,71.68593,1.3032949,18.822803,25.706041,284.3817,159.30054
178,24.534317,0.49996045,18.423191,8.227979,1486.492,735.7053,146.23483,2.9144278,32.024933,847.8686,250.67029,71.602394
179,13.62492,0.53106207,15.65481,8.531248,1493.185,744.39343,100.505775,7.9971313,26.556133,143.062,152.00995,115.15429
180,28.74922,0.37893268,26.660656,7.858962,1273.9001,631.4754,27.227995,0.30381474,40.658424,3.266445,260.67236,169.96262
181,23.013237,0.8099042,22.669483,7.7425404,953.9367,477.90924,40.902466,0.8303874,17.656786,17.28222,335.48004,106.183716
182,14.628878,0.4285685,17.841368,8.367682,1065.6277,512.6992,34.89886,1.2639029,77.88638,206.25986,102.45027,94.62072
183,25.60141,0.7895262,14.633463,8.3253975,1314.5245,650.9603,39.579353,4.2576942,16.663296,9.142576,242.66399,68.35216
184,12.137078,0.63446087,14.596244,8.300213,1684.9127,835.61237,55.873528,0.9045725,51.677757,43.956535,344.63727,154.2085
185,12.685272,0.5287892,16.51744,8.26803,1451.0637,719.44006,88.56017,2.2141595,23.0419,106.04955,109.4079,116.40852
186,29.045254,0.3389238,17.623861,8.286449,1650.5475,820.9746,52.549088,0.7232138,76.39562,16.842205,407.21237,138.47865
187,12.608015,0.40825838,25.090658,8.161468,1347.3132,669.2255,121.20058,1.1800811,30.500244,822.32324,136.10571,110.40101
188,22.805986,0.7976898,14.990739,8.323829,1293.1161,638.5193,176.0467,1.6078577,25.021767,975.8445,239.62263,134.21275
189,11.643287,0.8053474,25.152908,7.57856,970.3159,472.5394,25.49565,0.5294782,59.72604,134.98065,231.83574,112.009
190,23.478682,0.632147,18.935617,8.770996,1383.7509,689.07935,57.831573,6.6687775,16.89068,323.064,332.34564,137.06902
191,23.785742,0.7254901,23.1762,7.9982643,1160.9994,578.10986,88.98491,1.1540912,41.93368,990.6822,231.56523,138.12718
192,12.562756,0.674379,25.33143,7.652581,981.44617,474.62836,21.627726,0.5736864,72.65309,179.47287,190.32854,107.83513
193,22.299719,0.656338,23.760536,7.4694963,527.0817,269.46936,11.88722,1.3648719,15.798952,5.823487,199.22581,15.498343
194,18.12838,0.7039255,22.050083,7.6246424,1146.6147,559.2909,42.86057,0.881877,53.34036,176.64748,125.15631,95.70799
195,31.651562,0.6065777,28.306114,8.016091,1176.9891,586.2765,85.936516,0.412475,60.078857,928.53986,228.04666,176.27876
196,31.38405,0.45270082,25.959137,8.170734,1648.3069,815.36536,54.735638,0.83112407,37.48866,35.65679,227.45204,166.2405
197,27.627096,0.77761084,13.482788,8.763038,1448.3364,718.3382,158.4222,2.7043457,16.67805,370.24576,239.9851,144.36186
198,26.285143,0.44262215,21.648281,7.9773226,1736.9008,864.13855,49.86927,0.5411723,74.00159,52.576836,267.3467,144.40906
199,32.711617,0.83237374,23.030972,7.85561,836.9654,413.85385,25.914043,1.3271084,14.460044,9.170173,253.59529,65.06542
200,19.009062,0.9015635,26.745174,7.6657925,774.3508,380.88992,34.98449,0.71874654,35.405014,211.84834,118.32281,90.56158
201,31.203629,0.8944819,27.958286,7.726791,1211.1122,594.8878,43.990887,1.2525535,32.118557,75.65878,283.3102,175.8967
202,26.296339,0.608769,29.382824,7.700634,1012.6844,503.27863,62.19993,0.55001485,58.247734,653.3655,163.76733,121.25257
203,26.571144,0.78680515,20.769709,7.8226447,872.81354,431.26108,26.183294,1.3896139,11.990824,4.6463537,234.64586,51.422913
204,16.044498,0.5165803,17.004345,8.379,686.23376,338.4735,78.80402,5.815575,37.02671,295.17078,135.53345,57.82658
205,30.446894,0.840072,26.963272,7.8069,1292.9955,642.29913,48.083504,0.78975415,64.67624,181.01439,229.84836,171.00995
206,16.524632,0.2636913,28.17362,8.184628,1081.1208,531.8779,53.132774,2.672833,21.310703,249.78232,164.56471,144.35303
207,23.859795,0.3897109,28.60222,7.951047,1240.8523,616.603,93.127014,0.3656705,42.241432,805.67566,118.791176,121.22011
208,25.344141,0.42009437,29.863691,7.487513,561.7805,282.6584,17.23977,1.5694242,40.48156,32.79588,175.01071,23.770842
209,24.980766,0.7897047,19.634428,8.0375595,1255.995,613.455,43.461292,4.499245,33.009377,90.506966,196.45303,93.82738
210,36.002155,0.4926431,27.628939,8.039813,1428.3048,703.9205,40.16016,0.40692315,53.683002,6.226973,279.50888,149.40733
211,25.035759,0.359787,16.54228,8.311955,1773.8723,884.7126,53.285362,0.86006665,79.27782,45.37911,376.6892,159.65704
