,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
18,14.812478,0.56730264,16.874994,8.211281,861.4515,424.8043,18.005701,5.185222,34.811832,56.753822,170.01736,57.98394
19,14.548039,0.550919,16.888166,8.153463,592.57715,300.96115,12.565245,4.941645,29.617077,67.42527,164.714,33.625988
20,14.324596,0.53624785,16.903511,8.10043,412.16797,222.51599,9.152089,4.6799674,25.376425,79.34312,160.0774,19.495491
21,14.390067,0.5405779,16.898916,8.116099,459.0593,242.50041,10.048085,4.757848,26.583635,75.627785,161.43115,22.994312
22,21.856106,0.58665127,19.138401,7.442447,1058.5377,520.89374,328.1848,0.00015616971,27.112755,989.5496,145.63068,66.546005
23,23.31495,0.6033712,19.524458,7.3626614,1340.9451,662.7698,539.849,2.443562e-05,29.892965,996.5858,145.5764,96.36109
24,23.603462,0.61817575,19.522194,7.4086494,1572.9104,782.4112,625.9353,2.5448137e-05,34.704613,996.08276,149.82959,128.35878
25,14.277397,0.5331147,16.906845,8.08909,381.4328,209.58475,8.554362,4.6235924,24.52664,82.13528,159.10568,17.270145
26,14.850464,0.56959987,16.873339,8.219324,903.4162,444.79022,18.943285,5.216975,35.576126,55.419937,170.77397,62.14345
27,16.741098,0.5969357,17.345913,8.131312,1372.7726,678.2965,62.70396,0.98199314,41.770687,184.82211,172.72916,112.5906
28,14.313639,0.53552127,16.904284,8.097799,404.80606,219.40622,9.009833,4.6668916,25.177578,79.98283,159.85147,18.957508
29,23.578709,0.6167587,19.523447,7.403839,1553.2461,772.1996,618.1944,2.5220952e-05,34.21866,996.1474,149.40115,125.41472
30,23.381931,0.60632616,19.527338,7.3706207,1391.453,688.6321,558.31793,2.4235775e-05,30.797773,996.5295,146.36942,102.82351
31,20.162199,0.5898706,18.545193,7.6618705,1162.5226,572.22534,201.77145,0.0028767246,31.534885,928.5767,153.99228,80.69431
32,23.467697,0.6106335,19.52736,7.3837056,1461.6849,724.78986,583.7683,2.4441815e-05,32.17347,996.3962,147.58932,112.2743
33,14.420304,0.54256946,16.89682,8.123302,482.3969,252.55682,10.489532,4.793527,27.15152,73.975494,162.05792,24.78164
34,14.311303,0.53536624,16.904448,8.097239,403.2548,218.75194,8.979792,4.6641054,25.135317,80.11979,159.80334,18.844545
35,23.606182,0.61833256,19.522045,7.4091854,1575.0502,783.5229,626.78613,2.5474483e-05,34.758682,996.07544,149.87721,128.68176
36,14.688055,0.5598195,16.879913,8.185272,731.066,363.80026,15.254643,5.087661,32.386463,61.21042,167.58658,45.68191
37,23.397417,0.6070944,19.527414,7.3729224,1404.3075,695.23376,562.8978,2.4263873e-05,31.039911,996.5069,146.58493,104.513954
38,14.390521,0.54060775,16.898884,8.116207,459.4014,242.64731,10.054575,4.7583814,26.592106,75.60276,161.44055,23.02029
39,14.286294,0.533706,16.906216,8.09123,387.03333,211.93083,8.66408,4.6342287,24.685478,81.60161,159.28856,17.671581
40,14.534511,0.550035,16.889097,8.150264,579.97363,295.34973,12.327429,4.9257736,29.34953,68.09611,164.4303,32.580475
41,14.478708,0.54640377,16.892797,8.137169,530.5224,273.51566,11.395356,4.8621087,28.267029,70.88878,163.27223,28.562727
42,23.240948,0.60068744,19.517262,7.3569956,1293.8629,638.78217,521.60486,2.5176278e-05,29.113064,996.5851,144.91743,90.59387
43,14.373964,0.5395146,16.900043,8.112251,447.0603,237.35805,9.820198,4.738727,26.283697,76.525,161.09756,22.087193
44,16.737957,0.5971063,17.343697,8.132711,1375.8066,679.8522,62.7796,0.99209934,41.84692,183.48364,172.81778,112.98828
45,15.021975,0.5783198,16.876343,8.246407,1066.5126,523.96436,23.237808,5.221672,38.48849,52.133785,173.54504,79.18935
46,14.745301,0.56333065,16.877247,8.197607,790.9114,391.5893,16.481024,5.137911,33.514816,59.014637,168.72717,51.213963
47,14.306544,0.5350505,16.904783,8.096096,400.11255,217.42764,8.918862,4.658422,25.049322,80.39974,159.70529,18.61615
48,14.580751,0.55303,16.886072,8.1610565,623.5479,314.82843,13.154161,4.97798,30.261358,65.873474,165.39209,36.23161
49,22.444752,0.5884951,19.326538,7.3841977,1079.9517,531.5138,391.75085,6.2443185e-05,26.602951,994.259,143.86472,67.78789
50,22.814781,0.5914941,19.433062,7.3575435,1129.2278,555.9634,441.02133,3.7312766e-05,26.874464,995.8441,143.40623,72.38013
51,22.792133,0.5909648,19.42888,7.35736,1119.4888,551.12317,436.64914,3.8043865e-05,26.745869,995.80597,143.31238,71.37241
52,23.456638,0.6100544,19.527525,7.381884,1452.5054,720.0522,580.41406,2.4393918e-05,31.985292,996.4164,147.4223,111.0083
53,22.369556,0.5877139,19.30613,7.3887157,1066.5674,524.9081,381.37286,6.889076e-05,26.49275,993.90344,143.89679,66.52695
54,23.590677,0.61744076,19.522863,7.406146,1562.7837,777.1514,621.93207,2.5327636e-05,34.451942,996.11664,149.60687,126.837204
55,23.292418,0.60251796,19.522516,7.3607416,1326.0978,655.1921,534.1605,2.4626961e-05,29.641489,996.5895,145.36215,94.516815
56,23.38382,0.6064494,19.527142,7.3710594,1393.5385,689.70245,558.99036,2.4264891e-05,30.8378,996.5235,146.40651,103.09776
57,18.195164,0.59564054,17.846262,7.9390106,1317.0743,649.99347,108.28458,0.090150386,37.908478,549.1125,165.15515,102.79049
58,15.8895855,0.59612364,17.05973,8.235893,1377.736,680.74286,43.751007,3.1147206,43.479683,80.39605,176.69917,114.81807
59,21.450638,0.5861101,19.004612,7.4869227,1057.9779,520.5685,290.11307,0.00030029495,27.703623,983.9254,147.11691,67.15517
60,15.010701,0.57788587,16.875246,8.245413,1058.3884,519.9669,22.97568,5.2332735,38.34745,52.135185,173.41986,78.31047
61,22.672688,0.5897303,19.396248,7.3645554,1098.3958,540.655,419.59305,4.4515822e-05,26.572716,995.382,143.36674,69.33591
62,23.594757,0.6176748,19.522652,7.4069424,1566.0264,778.8355,623.20917,2.5365707e-05,34.532295,996.10596,149.67773,127.32319
63,23.372538,0.60600597,19.526287,7.370003,1386.12,685.89496,556.0959,2.4345181e-05,30.703302,996.5272,146.29218,102.13292
64,14.85547,0.56971014,16.874384,8.219289,905.3656,445.72308,19.015953,5.2044845,35.605625,55.554703,170.794,62.333565
65,23.344376,0.60469174,19.525572,7.3662705,1363.76,674.4359,548.0607,2.4366665e-05,30.296171,996.5588,145.93204,99.2489
66,14.379286,0.5398662,16.89967,8.113524,450.99277,239.04123,9.894965,4.745056,26.382627,76.22713,161.2078,22.3836
67,23.33579,0.6042714,19.525488,7.3650303,1356.5195,670.73065,545.53174,2.4356212e-05,30.165833,996.5705,145.81537,98.32516
68,14.543158,0.5505966,16.888527,8.152288,587.95386,298.90054,12.478291,4.935602,29.5192,67.67357,164.61017,33.241386
69,15.37677,0.5898498,16.924,8.266042,1277.4209,629.4864,32.126904,4.6822734,42.187057,55.239315,176.63705,103.17516
70,14.947015,0.5744926,16.87521,8.234444,994.353,488.65198,21.24888,5.2172904,37.195484,53.58666,172.31938,71.46458
71,14.404568,0.5415335,16.89791,8.119556,470.11716,247.25644,10.257525,4.7749734,26.85515,74.83068,161.73158,23.8374
72,23.022846,0.5946793,19.48301,7.350428,1185.7316,584.1907,475.16092,2.9413357e-05,27.519041,996.37335,143.67696,78.24804
73,23.565186,0.6159878,19.524105,7.401235,1542.3013,766.51984,613.9558,2.5101024e-05,33.956085,996.1817,149.16913,123.7947
74,23.100784,0.59616554,19.499762,7.349296,1212.3047,597.53955,489.1819,2.7180511e-05,27.860823,996.5227,143.88275,81.137375
75,21.619951,0.58720446,19.054525,7.4730053,1075.1584,529.0474,308.50742,0.00023569536,27.741728,986.2029,146.8082,68.66296
76,15.101241,0.58155113,16.88281,8.254459,1127.0508,553.9165,25.232712,5.156576,39.55773,51.83818,174.50621,85.862976
77,14.29604,0.5343532,16.905525,8.093573,393.26935,214.54855,8.7858,4.645873,24.860165,81.02107,159.489,18.120707
78,14.500438,0.54782194,16.891338,8.142288,549.3885,281.8107,11.7504015,4.8871403,28.6868,69.78304,163.72359,30.079752
79,14.697308,0.5603995,16.879406,8.187334,740.7703,368.28137,15.449396,5.0967927,32.57176,60.829933,167.7753,46.5659
80,15.054237,0.57914615,16.882212,8.246888,1081.7007,531.45337,23.856394,5.152342,38.731956,52.763985,173.72772,80.82119
81,14.660459,0.55810726,16.8813,8.179226,702.8772,350.8398,14.69197,5.062066,31.843594,62.324806,167.03235,43.143772
82,23.38134,0.6063331,19.527084,7.370726,1391.5857,688.69995,558.282,2.4266072e-05,30.801466,996.52637,146.37445,102.84226
83,14.718426,0.5617526,16.87805,8.192212,763.71564,378.91544,15.910123,5.1202908,33.00753,59.917187,168.21912,48.67733
84,23.37186,0.60584587,19.527153,7.369229,1383.3553,684.4771,555.40955,2.423432e-05,30.647812,996.54193,146.23656,101.768196
85,14.361939,0.5387199,16.900885,8.109376,438.29904,233.61552,9.653267,4.7244353,26.060993,77.20196,160.84872,21.429958
86,15.393996,0.5892304,16.934113,8.260251,1265.5435,623.4667,32.067364,4.5535264,41.896286,57.333466,176.27885,101.685715
87,23.476637,0.6111221,19.527084,7.3852906,1469.3678,728.7574,586.55194,2.4498757e-05,32.333584,996.3774,147.73213,113.34158
88,23.606853,0.61837137,19.52201,7.4093184,1575.5793,783.79767,626.99677,2.5481018e-05,34.77209,996.0736,149.889,128.7617
89,15.59042,0.5933566,16.974834,8.258519,1335.9578,659.31683,37.050564,4.074302,43.082672,63.062645,177.04593,110.057045
90,14.493274,0.5473552,16.891815,8.140604,543.1155,279.0478,11.63228,4.8789396,28.54822,70.14455,163.5749,29.573177
91,14.449925,0.54451734,16.894768,8.130349,506.31818,262.93805,10.940149,4.8284564,27.714603,72.39081,162.67363,26.645094
92,14.304318,0.5349029,16.904942,8.095562,398.65277,216.81291,8.89052,4.6557627,25.009188,80.53097,159.65947,18.510235
93,23.580372,0.61685103,19.523384,7.4041457,1554.5442,772.8735,618.7055,2.523344e-05,34.250084,996.1434,149.42877,125.60764
94,16.15395,0.59710723,17.144064,8.207592,1388.7865,686.44666,49.518673,2.2933683,43.241013,103.19422,175.76785,115.75224
95,16.70977,0.59641886,17.33872,8.1323,1364.4515,674.02795,61.458714,1.0131993,41.636364,181.88951,172.66446,111.57718
96,23.433754,0.60889924,19.527565,7.3783526,1433.9519,710.4869,573.619,2.433325e-05,31.613726,996.453,147.09363,108.47869
97,15.4026985,0.5900284,16.931833,8.263701,1280.0795,630.8388,32.569878,4.5856967,42.195732,56.550194,176.57901,103.45199
98,23.527014,0.6138551,19.525646,7.394148,1511.1426,750.36694,602.07623,2.4806484e-05,33.237637,996.2717,148.5337,119.25645
99,14.379687,0.5398923,16.899645,8.113618,451.28622,239.16693,9.90057,4.7454987,26.389977,76.20556,161.21594,22.405743
100,14.4590225,0.54511374,16.894146,8.132505,513.8602,266.22617,11.082073,4.839077,27.888494,71.91316,162.86261,27.239159
101,23.28375,0.6022025,19.521679,7.3600717,1320.5808,652.3794,532.01965,2.4712295e-05,29.549555,996.5895,145.28448,93.837776
102,15.035125,0.57895607,16.876762,8.24831,1078.5106,529.87744,23.592802,5.2195206,38.70379,51.93386,173.74638,80.50064
103,23.510715,0.61296314,19.526169,7.3912344,1497.7329,743.42395,597.0417,2.4699193e-05,32.940598,996.30725,148.27069,117.33678
104,23.485226,0.61156905,19.526972,7.3866944,1476.3339,732.3567,589.1381,2.4533945e-05,32.479664,996.3619,147.86125,114.31406
105,22.8864,0.59216046,19.453167,7.352843,1140.4032,561.53204,451.07867,3.3864464e-05,26.955002,996.0868,143.34741,73.46671
106,23.4801,0.6112861,19.527151,7.38577,1471.9244,730.0782,587.5339,2.4498757e-05,32.386494,996.373,147.77818,113.69731
107,23.271358,0.60173494,19.5206,7.359027,1312.3601,648.1915,528.89435,2.4820114e-05,29.412735,996.5913,145.16763,92.83064
108,23.58649,0.6172003,19.523079,7.4053288,1559.4375,775.41394,620.6194,2.5288631e-05,34.36955,996.1277,149.53416,126.33691
109,19.364563,0.59253,18.259699,7.774883,1232.3766,607.1907,158.83333,0.01175695,34.166164,831.591,158.54218,90.251366
110,23.572912,0.6164254,19.52375,7.402707,1548.535,769.75464,616.3691,2.5166844e-05,34.1049,996.1625,149.30057,124.7157
111,23.52462,0.61371183,19.52581,7.3936534,1508.9993,749.25684,601.29175,2.4779743e-05,33.18933,996.2784,148.49045,118.9479
112,23.545742,0.61489075,19.52497,7.397562,1526.4323,758.2899,607.8783,2.494051e-05,33.58494,996.2292,148.84085,121.46967
113,15.811667,0.5958942,17.034393,8.244602,1375.5184,679.59595,42.209934,3.3912942,43.57548,74.455826,177.00238,114.67891
114,23.42511,0.6085048,19.527287,7.377246,1427.5559,707.1926,571.20605,2.4347017e-05,31.489212,996.46204,146.9852,107.61677
115,23.01141,0.59466493,19.479162,7.351662,1185.7368,584.19183,473.8899,2.9970925e-05,27.53638,996.32776,143.71907,78.26907
116,23.558361,0.61560047,19.524424,7.399933,1536.7388,763.63434,611.8178,2.5042538e-05,33.824722,996.1988,149.05295,122.976494
117,14.590391,0.5536441,16.885502,8.163252,632.7839,318.98517,13.3313055,4.988063,30.450142,65.43618,165.58942,37.018665
118,14.834365,0.56869745,16.873579,8.216318,886.87476,436.89243,18.559755,5.209642,35.277573,55.86732,170.48228,60.4942
119,14.687677,0.5598396,16.879648,8.185437,731.4175,363.9623,15.256651,5.09107,32.394432,61.14931,167.59665,45.71483
120,14.874552,0.5708556,16.873594,8.223288,926.5553,455.8806,19.504402,5.219884,35.989826,54.90476,171.17232,64.473
121,14.5283375,0.5496381,16.889479,8.14884,574.3863,292.86804,12.221567,4.919084,29.230066,68.39182,164.30353,32.11987
122,23.519264,0.61341524,19.526005,7.392677,1504.5515,746.9537,599.62506,2.4741417e-05,33.090324,996.2905,148.40268,118.30991
123,21.089476,0.5872061,18.875174,7.535569,1088.2275,535.4313,263.24042,0.00056730624,28.763565,975.34766,149.02853,70.930954
124,14.996454,0.5771142,16.875328,8.242884,1043.7941,512.7999,22.573545,5.228506,38.08346,52.47738,173.16754,76.7296
125,14.420451,0.54258007,16.896803,8.123343,482.525,252.6122,10.4918785,4.7937813,27.154604,73.965576,162.06137,24.791544
126,15.383093,0.58990896,16.925808,8.26556,1278.3568,629.9622,32.241886,4.660053,42.195435,55.531082,176.62964,103.27799
127,23.629063,0.6196571,19.520777,7.4137297,1592.8341,792.76483,633.9394,2.5701567e-05,35.217457,996.0126,150.28085,131.38577
128,23.542032,0.6146846,19.52511,7.3968797,1523.412,756.7243,606.7268,2.4912955e-05,33.51557,996.2378,148.77954,121.03041
129,23.339619,0.6044246,19.52576,7.365401,1359.1466,672.0748,546.52814,2.4331046e-05,30.211847,996.569,145.85492,98.658356
130,15.092167,0.5814713,16.880157,8.255191,1125.7429,553.26544,25.104103,5.1893253,39.548256,51.43425,174.51942,85.730705
131,14.4207,0.542596,16.89679,8.1234,482.71518,252.69444,10.495507,4.794029,27.15914,73.953224,162.06633,24.806227
132,14.3433895,0.5374927,16.902187,8.104935,425.11655,228.00421,9.401108,4.702367,25.71962,78.25806,160.46532,20.449226
133,22.719181,0.5903307,19.408125,7.362384,1108.9492,545.8867,426.6585,4.205412e-05,26.67872,995.5353,143.38794,70.37338
134,14.353801,0.5381817,16.901455,8.107429,432.46716,231.13016,9.541862,4.714765,25.910929,77.663315,160.68048,20.994877
135,14.95882,0.5754377,16.873142,8.238276,1012.3034,497.39468,21.660528,5.247669,37.528675,52.827576,172.65564,73.3716
136,14.345073,0.5376042,16.90207,8.105338,426.29672,228.5056,9.423738,4.70437,25.7505,78.16161,160.50009,20.536623
137,23.461094,0.6103193,19.527239,7.3827877,1456.7285,722.2313,581.88605,2.4440953e-05,32.07258,996.4047,147.50128,111.59077
138,14.525059,0.54942113,16.88972,8.14805,571.3498,291.52094,12.164587,4.9150233,29.164713,68.5609,164.23386,31.870169
139,15.381908,0.58893526,16.931868,8.260128,1260.359,620.8395,31.763132,4.5799513,41.807262,57.063545,176.21426,101.07609
140,14.495777,0.54751647,16.89166,8.141182,545.276,279.9988,11.673117,4.8816485,28.59601,70.021614,163.62616,29.747374
141,23.602564,0.6181243,19.52224,7.4084744,1572.2067,782.04553,625.65497,2.5439862e-05,34.686897,996.08514,149.814,128.25266
142,14.410076,0.5418966,16.897528,8.120871,474.3863,249.0969,10.3382225,4.781498,26.958784,74.529526,161.8459,24.16472
143,23.498775,0.612309,19.526554,7.3891,1487.7583,738.2633,593.34015,2.46206e-05,32.723785,996.33307,148.07826,115.92157
144,14.957333,0.5752965,16.87355,8.237667,1009.6128,496.08258,21.601149,5.2419205,37.47818,52.956715,172.60394,73.08411
145,19.312904,0.59243,18.24306,7.7806926,1231.707,606.8468,155.7726,0.012756469,34.23898,823.8528,158.7345,90.26552
146,15.420525,0.59052896,16.934704,8.264261,1288.8451,635.29236,33.06254,4.5525155,42.35382,56.835148,176.703,104.498505
147,14.413059,0.5420927,16.897324,8.121578,476.70673,250.09825,10.382095,4.7849827,27.014833,74.36808,161.90762,24.343054
148,14.295092,0.53429025,16.905592,8.093345,392.65802,214.29169,8.773887,4.6447415,24.843138,81.077324,159.46951,18.076582
149,14.506285,0.5482045,16.890938,8.143671,554.5764,284.09933,11.847965,4.893979,28.80075,69.48595,163.84567,30.500359
150,15.416986,0.58960736,16.939604,8.259431,1271.9625,626.72296,32.56445,4.4873385,41.99176,58.161972,176.32211,102.427124
151,23.626383,0.6195014,19.52093,7.4131937,1590.7711,791.6924,633.10223,2.5674351e-05,35.16334,996.0201,150.23329,131.07028
152,14.67367,0.55893004,16.88062,8.1821375,716.3377,357.01813,14.959405,5.0745625,32.10391,61.783962,167.29863,44.35041
153,14.452367,0.54467636,16.89461,8.130922,508.31967,263.80994,10.9779005,4.831223,27.760887,72.26431,162.72395,26.802422
154,21.023844,0.5880999,18.846981,7.5483065,1107.2463,544.83203,260.58408,0.0006524881,29.194489,972.8054,149.63457,73.08061
155,14.608726,0.5548203,16.884357,8.167474,650.757,327.1016,13.676433,5.0080066,30.81397,64.5957,165.96875,38.56379
156,14.424077,0.5428187,16.896553,8.124207,485.39752,253.85498,10.546069,4.798055,27.223175,73.76989,162.13666,25.013659
157,15.45784,0.59085256,16.94552,8.261282,1293.8688,637.8502,33.752647,4.420273,42.393337,58.664623,176.64862,105.04793
158,23.529406,0.61398405,19.525583,7.3945656,1513.0609,751.3606,602.8056,2.4820636e-05,33.280613,996.2667,148.57162,119.53261
159,23.368788,0.60570395,19.527065,7.368829,1380.9546,683.246,554.5395,2.4237877e-05,30.60379,996.54517,146.19775,101.45681
160,23.601389,0.6180565,19.522303,7.408243,1571.2776,781.563,625.2864,2.5428535e-05,34.663536,996.08826,149.7934,128.11269
161,14.883471,0.5711753,16.87464,8.223928,932.4013,458.69064,19.67383,5.2083707,36.089024,54.94572,171.25955,65.06131
162,14.329975,0.5366041,16.903131,8.101719,415.83124,224.06625,9.222685,4.6863813,25.474346,79.03109,160.18834,19.764343
163,23.442095,0.6093419,19.527401,7.3797545,1441.1113,714.1762,576.18085,2.4374129e-05,31.756697,996.43726,147.22127,109.45128
164,23.268845,0.6015819,19.52078,7.358507,1309.6246,646.79895,528.03577,2.479064e-05,29.36493,996.5979,145.12292,92.49397
165,23.458612,0.61019,19.527271,7.382382,1454.6748,721.1715,581.13525,2.4430723e-05,32.030586,996.4092,147.46402,111.30786
166,14.405832,0.541617,16.897821,8.119859,471.0954,247.67792,10.276006,4.776487,26.878956,74.761086,161.75787,23.912312
167,23.324099,0.6038988,19.523998,7.364404,1350.1638,667.48004,542.8547,2.4516146e-05,30.058979,996.5649,145.72931,97.52667
168,21.896645,0.58728117,19.147902,7.4411154,1069.831,526.4565,334.09564,0.0001492595,27.2414,989.81366,145.68877,67.64748
169,23.608961,0.61849284,19.521896,7.4097333,1577.2296,784.65515,627.65533,2.5501367e-05,34.813984,996.06793,149.92592,129.01122
170,23.56515,0.6159887,19.524088,7.401244,1542.3148,766.5269,613.95544,2.510337e-05,33.9565,996.1815,149.16962,123.7968
171,17.235723,0.59605783,17.519781,8.063027,1346.2686,664.7831,75.3566,0.4383066,40.261154,290.09058,169.91846,108.27009
172,21.796753,0.5875229,19.112331,7.454056,1077.014,529.98425,325.63257,0.00017772263,27.509884,988.5378,146.18901,68.56246
173,14.564437,0.55197144,16.887157,8.157235,607.8623,307.79135,12.856011,4.959325,29.937014,66.65482,165.05118,34.90529
174,14.468782,0.54575247,16.893484,8.134811,522.0498,269.8047,11.236167,4.850407,28.075466,71.40562,163.06519,27.88778
175,15.345394,0.58917123,16.91759,8.266224,1265.6389,623.5089,31.38208,4.758898,41.990765,54.42449,176.50703,101.79161
176,23.594234,0.61764574,19.522673,7.4068446,1565.6245,778.6268,623.0495,2.5361449e-05,34.52233,996.10724,149.66896,127.262924
177,14.621691,0.55565715,16.883512,8.170491,663.7704,333.00067,13.926916,5.0226164,31.074656,63.996872,166.23979,39.69366
178,22.179071,0.58703667,19.245699,7.407075,1058.0708,520.70435,360.19415,9.2457674e-05,26.631197,992.614,144.4382,65.967354
179,17.204044,0.5973937,17.500046,8.074895,1370.4762,677.1728,75.85543,0.48243046,40.868706,274.38168,170.63702,111.43701
180,23.080456,0.5956693,19.496134,7.349022,1203.317,593.02014,485.1029,2.7639839e-05,27.735329,996.4962,143.79044,80.142235
181,14.810511,0.5671786,16.875113,8.2108345,859.20465,423.73886,17.957067,5.183143,34.770607,56.83194,169.97617,57.76385
182,23.243237,0.6007346,19.517729,7.3569813,1294.6785,639.1967,522.0312,2.5121139e-05,29.124683,996.58887,144.92485,90.690025
183,14.76448,0.56456196,16.875978,8.20206,812.51764,401.7109,16.927177,5.1597185,33.91772,58.19971,169.13416,53.26103
184,21.792274,0.58731914,19.112194,7.4534793,1073.1472,528.0775,324.5348,0.00017777178,27.451527,988.5526,146.13428,68.16601
185,21.314049,0.5873243,18.950193,7.509636,1085.0205,533.8752,282.2252,0.00039292415,28.36844,980.6283,148.12848,70.21284
186,22.916729,0.5928486,19.45892,7.3529787,1153.0004,567.8135,456.9009,3.297002e-05,27.121538,996.13696,143.46588,74.79135
187,16.235533,0.5968478,17.173788,8.195604,1382.5049,683.2308,51.01156,2.0411777,42.93924,113.02709,175.23886,114.78736
188,23.534548,0.61427003,19.525387,7.395511,1517.3042,753.55896,604.4068,2.4858702e-05,33.37645,996.25494,148.6565,120.1452
189,23.481342,0.61135304,19.527119,7.3859844,1472.9686,730.6177,587.91675,2.4505744e-05,32.408447,996.3705,147.79767,113.84311
190,23.54044,0.6145999,19.525145,7.396608,1522.1698,756.0804,606.2466,2.4904619e-05,33.487274,996.241,148.7547,120.85017
191,15.3288765,0.5882317,16.918076,8.262985,1248.5568,614.8618,30.729734,4.7482285,41.654305,54.929543,176.18694,99.743484
192,14.998661,0.57707125,16.876387,8.242349,1042.9033,512.3634,22.58078,5.2150826,38.061653,52.673405,173.13794,76.627815
193,14.642936,0.55699927,16.882307,8.175273,685.005,342.66656,14.341001,5.0441365,31.494442,63.077442,166.67328,41.55664
194,14.714735,0.5615124,16.878311,8.191338,759.61224,377.0097,15.827769,5.1158504,32.929806,60.082397,168.13992,48.29752
195,22.619385,0.58897114,19.383123,7.366672,1084.9055,533.9807,411.27573,4.7395057e-05,26.428867,995.2105,143.31747,68.01174
196,23.524944,0.6137285,19.525805,7.393706,1509.2482,749.3858,601.38776,2.4780995e-05,33.194855,996.2779,148.49529,118.98363
197,14.742976,0.56325626,16.876911,8.197494,789.6439,390.99686,16.446001,5.1417565,33.4932,58.986908,168.70859,51.096462
198,23.214895,0.59978,19.514467,7.355206,1277.6841,630.5685,515.318,2.5476646e-05,28.854588,996.58075,144.7001,88.66406
199,16.184238,0.5957911,17.163284,8.1960535,1365.2981,674.3999,49.181362,2.1240692,42.633675,110.44096,175.0431,112.66725
200,22.226582,0.5873213,19.259972,7.403104,1062.45,522.8639,365.83658,8.6271386e-05,26.633886,992.9336,144.34412,66.339
201,15.029463,0.57825166,16.879421,8.245035,1064.9937,523.21783,23.289778,5.1829004,38.444214,52.677883,173.47726,79.00681
202,14.405489,0.54159456,16.897844,8.119778,470.83197,247.56442,10.27102,4.776088,26.872551,74.77964,161.75081,23.89214
203,23.43751,0.60906243,19.52774,7.3787904,1436.5829,711.84247,574.6352,2.4320236e-05,31.664953,996.44995,147.13776,108.83416
204,23.586884,0.6172239,19.523052,7.405411,1559.7657,775.5844,620.7463,2.5293119e-05,34.37764,996.1265,149.54135,126.38597
205,23.085497,0.59572643,19.497484,7.348744,1204.286,593.50757,485.8602,2.7461045e-05,27.744495,996.50995,143.78989,80.24405
206,21.688198,0.5869902,19.079113,7.463858,1069.2954,526.1668,313.94278,0.00020888103,27.541256,987.28656,146.44742,67.93743
207,23.418606,0.6081697,19.527344,7.3762083,1422.0752,704.37115,569.243,2.4324016e-05,31.381935,996.4731,146.8896,106.88
