,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
49,19.676733,0.37970367,26.262833,7.2285147,760.00574,370.82367,16.529667,0.88655204,65.96913,47.309795,228.51692,35.246025
50,16.494982,0.5366556,25.750189,7.6115623,529.5846,262.78964,22.438,1.7934049,46.101032,101.59458,130.21564,34.78258
51,30.393,0.22417228,21.468489,8.552103,1174.5187,589.8462,60.89099,3.867694,3.711943,40.332478,145.10312,110.26929
52,15.659405,0.5882772,15.2245865,8.077646,1508.8143,747.56824,77.097084,2.45095,16.090874,83.95282,150.49086,94.61365
53,11.325487,0.58009106,25.55115,8.200807,973.7976,473.81857,31.953863,5.6544876,69.47105,50.83015,176.37292,61.62083
54,23.210154,0.47375628,24.285505,7.947767,1291.6354,633.23315,65.535385,1.8105536,14.616068,148.9943,137.22818,121.386635
55,19.488739,0.6527089,23.217903,8.100098,1267.3756,623.3898,82.150375,2.9693034,20.963263,456.1941,103.77582,118.700874
56,23.615816,0.46838632,28.265247,7.83707,1473.7014,724.74475,74.4413,6.1420918,28.519657,242.57959,209.8587,130.88802
57,34.56813,0.22942987,27.959908,8.320439,1493.8938,738.9295,57.061684,0.80091447,38.744617,90.02417,97.30059,117.562416
58,35.232586,0.38053823,29.14362,8.2172,1545.7354,761.7648,65.63825,2.243736,43.480244,166.68896,133.27127,141.97641
59,18.892319,0.5634614,16.142008,8.110507,1025.1372,502.16608,80.99497,2.9280508,28.65178,480.25864,178.02191,125.70517
60,21.317646,0.67557776,21.338486,7.94847,1345.1991,662.1845,71.302025,1.7402918,29.522985,294.2869,103.83057,106.70687
61,11.024294,0.6205488,13.466044,8.13029,1069.056,521.08563,42.25379,1.5551763,71.832344,21.302881,224.37843,63.294823
62,33.527058,0.24433105,27.95031,8.183984,1156.637,566.6947,39.749615,2.058774,46.37724,68.81304,176.85599,68.45654
63,29.271782,0.13887274,25.430262,8.058977,1393.933,685.08636,66.32181,0.5561493,35.340366,141.23271,100.80977,106.43785
64,19.841005,0.6732541,21.15154,7.5105457,1625.6365,802.9652,52.52571,1.9489108,33.93575,71.2895,149.97601,122.48075
65,14.661551,0.56893796,27.696684,8.173442,1003.5251,487.13452,35.263126,6.672092,62.25686,63.084423,204.3834,69.74429
66,18.131788,0.47557017,14.787481,8.032747,1388.3353,682.81726,159.03172,4.897126,25.97803,826.1019,205.81168,130.97813
67,16.048027,0.552264,16.894571,8.391071,1376.493,677.5713,85.61304,3.0302694,40.773052,170.79016,269.22723,140.8872
68,25.825146,0.6026725,23.023209,8.0153055,1393.4954,685.62286,77.58353,1.729982,30.933228,428.1439,229.39195,130.50066
69,12.938696,0.5450539,7.94074,8.398646,1473.5061,731.2729,71.79883,3.4147418,24.569473,9.909599,238.8252,86.11362
70,32.503628,0.22025143,29.250767,8.277322,1401.3346,688.8712,67.005684,2.3116944,53.42933,211.66101,167.65472,126.38563
71,26.724064,0.38811013,26.63232,7.99172,1447.7183,712.9124,71.88442,4.989523,26.972836,198.30692,203.23248,121.52946
72,22.564472,0.29963186,19.821419,7.9236283,1661.2266,824.58124,94.63904,0.99666667,46.729443,843.63684,140.99689,102.01268
73,20.02557,0.2522484,21.06016,7.648415,909.78735,440.04517,80.524376,0.9087769,49.18902,978.96643,107.06912,53.144188
74,14.198575,0.5715926,28.411734,8.064903,1028.2354,500.21576,33.53535,5.943084,57.125725,66.38139,207.5997,73.26335
75,31.005257,0.35342836,31.318361,8.507048,1479.317,733.0721,62.12722,2.3948398,53.6806,247.81586,165.19745,138.51462
76,8.916186,0.6457939,13.945114,8.317071,1009.6792,494.77676,25.304317,8.137888,42.962276,8.009353,339.72055,53.22648
77,22.681042,0.26385903,24.01949,7.6239023,1074.535,520.3971,68.30923,1.0633962,11.6697,314.55435,184.05603,98.733635
78,15.049953,0.56919485,27.850285,7.8053417,614.8378,303.9073,29.550055,5.0677533,46.270363,95.24443,187.68178,57.14412
79,11.720793,0.5969325,17.45344,7.505763,383.4783,206.45404,17.794344,2.9006817,22.275463,8.095595,212.34885,15.035264
80,12.1350975,0.7471039,17.465162,7.9808493,801.6544,396.06985,38.361427,3.847237,49.536533,11.495425,255.091,47.420998
81,23.93386,0.6080653,25.85944,6.821029,571.3878,285.58875,14.016992,1.0463111,26.155285,3.948558,333.5059,59.432125
82,12.221958,0.5538015,9.459816,8.582425,1470.7631,731.20197,96.79758,4.263062,17.081844,41.43536,173.04437,104.70498
83,18.78992,0.49161705,20.111353,8.5412855,1624.2424,811.55945,42.358185,0.3737899,72.143715,684.37683,163.12697,100.246216
84,20.182568,0.27402616,21.620739,7.552146,860.1834,416.15897,59.13047,1.4719607,18.131725,457.5323,163.3159,82.72994
85,16.119795,0.21035825,21.060051,7.5913773,1678.7279,832.2806,117.10308,1.2343583,20.919476,258.2645,267.9212,160.59222
86,19.538307,0.43677843,17.42432,8.594713,1275.4755,633.27313,63.83633,5.785635,17.168322,49.15186,226.45473,138.03246
87,18.673918,0.24381854,22.680527,7.747196,1100.4772,528.3905,147.1668,0.85191077,12.430969,892.057,202.8469,118.021736
88,10.900429,0.6581703,14.659543,7.988969,1586.9911,784.18634,73.82097,2.270518,34.03787,25.059233,247.19385,144.03134
89,24.463758,0.54556346,27.424536,7.6085224,1063.8838,517.3402,36.685448,0.8220576,40.722637,54.264305,158.04878,99.1389
90,19.233982,0.6378461,21.044151,8.280554,1182.9458,580.9856,111.83007,3.8532612,18.47493,610.03827,96.320206,106.19729
91,15.8046875,0.66315913,18.49725,7.6776667,1575.6622,778.44934,60.629513,1.7443793,38.20313,161.52788,123.89802,105.39762
92,11.301268,0.69172794,24.158627,7.398641,907.62213,447.66302,34.00366,1.6231745,20.866446,5.757118,274.47473,107.97176
93,16.675312,0.6279921,27.12688,8.2455845,1271.7002,634.3841,46.55712,1.8346895,40.622684,432.2752,130.83037,119.33501
94,17.941053,0.5532151,19.16338,7.9225607,1136.33,559.17303,76.2467,1.6352344,26.373116,929.26605,215.70435,122.69088
95,13.061188,0.5912503,14.494671,7.858044,391.13165,209.87424,24.952341,4.379432,5.4120226,16.758055,163.53079,14.440078
96,14.523295,0.4367411,14.901677,8.331852,1530.8229,758.0758,54.029297,1.2922658,47.339474,30.394138,254.58893,137.29237
97,35.801548,0.49928147,29.972202,8.100269,1467.4235,728.29816,31.606928,0.4969607,57.611362,132.59567,134.19168,146.47334
98,15.410567,0.47399846,18.734955,8.073584,1250.4124,616.3935,29.960276,1.597669,36.78098,18.729725,317.75333,84.22527
99,22.62045,0.49482998,20.275627,8.419083,1313.3269,655.08734,49.506298,3.745082,9.721631,7.2456555,184.26854,133.16321
100,26.288435,0.51340103,18.235641,8.141537,952.89813,473.02408,69.559654,4.1724257,12.841475,305.82788,165.70413,117.77518
101,11.878466,0.37821755,20.772789,8.374022,1028.7263,513.0214,25.817705,4.286983,17.643856,13.879289,309.40936,106.729996
102,16.415257,0.70089227,15.244342,8.030707,678.1658,340.30338,26.85541,4.638697,50.517357,4.2377887,258.8158,38.045017
103,29.611074,0.51560634,26.549322,7.91222,1292.9719,631.591,59.292244,1.2747627,28.936487,143.25514,115.63624,125.26963
104,12.935113,0.7385953,25.554134,7.398051,1044.7119,512.0735,35.671707,0.7539698,41.68206,101.97536,316.42856,130.8558
105,15.371762,0.6971643,19.53605,7.728982,1051.1245,515.1832,50.490242,1.630448,32.896816,37.874928,160.15744,113.88747
106,14.14442,0.6325064,22.935936,8.191391,467.35324,233.57588,38.43232,7.233164,37.309177,167.74356,130.04773,44.43766
107,33.083252,0.15547124,27.177826,6.935075,505.9683,251.14136,33.50101,1.5241712,28.315845,245.82794,117.67943,44.076416
108,23.09762,0.5863096,22.980362,7.438357,1653.2944,816.57965,57.72654,1.9750744,51.339806,219.89091,172.646,109.193596
109,19.126068,0.51595867,19.223608,8.096152,1433.4354,711.7589,54.031036,1.3755331,10.757026,14.821286,268.41135,107.13584
110,21.255272,0.40378538,22.072105,8.621647,1413.744,706.5695,40.845104,5.4706583,12.52083,9.232608,281.44446,139.89424
111,14.7231245,0.5753446,17.017237,8.214497,988.39825,483.4665,51.432877,3.316297,53.795647,58.671482,144.62344,66.83571
112,15.461525,0.58455867,25.383947,8.112772,1064.395,528.3536,33.427868,1.2569427,48.715847,365.25497,131.695,95.0239
113,24.567963,0.6592786,21.25676,7.911702,1316.2059,647.9406,63.70946,1.1882882,33.783337,574.14545,171.34802,115.82826
114,13.335728,0.6843724,13.678566,7.8594217,756.86346,376.18735,17.079601,4.409744,46.890728,1.8741838,279.23334,29.482769
115,20.367332,0.32759205,23.215271,7.5363145,1783.3976,884.23773,114.337875,2.9452083,40.00073,242.44481,298.52637,175.384
116,17.674698,0.37195626,16.28553,7.9118414,1189.2926,578.31946,133.09154,0.97323054,31.633238,962.0405,223.92099,151.2234
117,11.642909,0.698281,14.579084,7.9417906,990.62665,484.40033,25.762482,2.0931156,53.208942,4.565359,315.50458,51.78063
118,13.452816,0.5824284,18.589218,8.2027645,1518.9563,752.2561,72.01119,2.6710348,53.02993,197.41574,100.98938,110.157074
119,21.215391,0.6406498,27.776806,7.8194284,1182.6316,579.16113,29.662271,0.986576,62.314903,95.67136,228.97034,105.391815
120,16.023827,0.5330442,13.677292,8.184947,1521.0427,751.89954,91.4462,7.9155464,24.569313,74.92644,217.01071,116.82408
121,11.365019,0.34098232,15.52217,8.035365,936.68384,459.6564,121.029625,1.6451478,22.373518,977.9584,223.80663,103.73531
122,10.96594,0.56528676,13.31098,8.373285,1248.4951,614.4876,40.838642,7.2341876,22.749714,18.335531,321.6809,85.24731
123,20.804598,0.46691933,22.274826,7.8237133,1200.2726,594.3296,35.99135,0.38547444,61.72637,442.64597,107.646286,79.10098
124,16.693142,0.33457908,18.372381,8.004324,916.47437,447.9413,184.14885,1.1405383,17.490597,981.44745,260.57208,120.17201
125,14.60669,0.6423137,20.983994,8.173598,1250.3352,626.5739,34.80164,0.77930874,51.66961,496.29703,109.949615,88.428696
126,13.413419,0.5289136,14.047495,8.384876,1418.8472,702.79926,48.68586,1.9242392,32.496277,16.222889,300.30737,97.211075
127,22.695873,0.0725272,21.148397,7.8764935,1238.0718,607.08514,114.16058,0.92390525,12.82692,386.5722,85.49413,61.01451
128,15.733205,0.5424317,19.8675,8.477568,1160.6804,570.41064,51.856266,7.8208475,51.75531,42.841404,164.15468,72.25559
129,13.4461355,0.6701987,21.364801,7.854459,1101.0903,541.7151,44.86723,1.3453405,27.061975,17.667025,286.87405,120.631645
130,8.716896,0.7567105,23.018103,7.2939157,760.26086,376.71002,31.609535,2.2709398,43.680504,8.885517,359.12424,107.3999
131,30.98731,0.3143046,30.730003,8.33805,1335.0444,657.30963,49.41996,1.5794721,53.14082,140.22177,169.68884,119.56886
132,16.995152,0.1522863,20.923283,7.48995,1635.7739,811.7701,104.04984,0.28329337,32.554893,890.443,144.76654,125.848816
133,14.120507,0.4301723,18.489374,7.427655,852.8833,407.94724,67.67129,1.1183385,46.62478,861.9153,282.75037,123.228966
134,24.152315,0.5297375,29.119787,7.67323,1274.3562,623.3742,26.715036,0.42722848,61.370953,85.02681,222.02696,104.84395
135,19.1256,0.5681063,24.53622,7.9733224,1208.0933,602.5571,29.909706,0.54724115,55.503387,319.83704,132.92303,105.453285
136,11.486437,0.8417547,19.97116,7.7562475,1166.5494,580.0615,46.29929,1.9167833,43.6725,58.747112,215.68874,125.84614
137,15.42412,0.5024786,13.997673,8.064096,1473.0178,728.56696,84.149124,3.6865911,15.014924,111.12397,146.13538,97.53934
138,16.585384,0.5831764,25.87988,7.5506196,811.21466,393.03958,34.59011,1.6954249,20.200708,31.85736,99.754974,59.03523
139,18.787659,0.2542832,18.37632,7.6267147,1363.6193,670.5682,425.07785,0.30449238,21.481928,986.1383,217.89319,134.526
140,12.078669,0.5022678,17.963713,8.435466,1379.2634,684.18365,67.548,2.25828,55.837147,184.65942,102.2206,100.259865
141,12.033868,0.6206661,19.145136,8.294782,956.3706,469.18436,25.293905,6.9553833,63.42429,13.637381,267.37067,49.40667
142,30.843502,0.40225962,30.014149,8.333225,1568.4764,782.69635,36.03579,0.6125374,66.7116,201.21776,159.22716,129.58742
143,19.181358,0.45681855,22.661669,7.3343577,1053.3297,505.47272,65.79773,0.31012577,50.05095,974.2652,237.60269,91.258224
144,20.52123,0.49721375,28.85687,7.1270833,936.08856,449.41443,26.133503,0.35464364,70.43392,633.9865,173.4459,67.642136
145,15.081289,0.52707,18.992443,8.267552,1100.6191,544.1246,62.99631,2.0836675,43.458775,335.85147,102.46889,90.614525
146,22.698395,0.38042402,21.79617,8.397188,1638.6472,817.217,77.67901,2.3486772,11.30193,50.62538,270.73755,129.74048
147,12.241616,0.5798145,24.079283,8.442249,1164.294,572.35144,70.05707,7.036745,22.703833,209.40486,128.29404,92.69179
148,14.333475,0.5918583,18.382605,7.489035,471.43738,239.69853,24.860804,2.2188468,19.238598,25.700516,134.30463,13.604891
149,22.358015,0.82926196,15.263558,8.566223,1310.1993,650.14813,75.85986,5.3130794,17.309717,31.113071,151.238,100.51897
150,15.305905,0.55594504,25.476574,7.3482313,465.72046,235.1773,19.250065,1.7396839,46.119137,35.74697,145.62094,23.228699
151,17.400421,0.5999492,14.403153,7.9032326,1654.169,818.7808,82.23535,2.8405905,20.5164,20.573019,300.99777,125.51038
152,19.324587,0.33002388,25.23158,7.089276,721.8132,342.25806,46.333748,1.0438218,26.724318,556.07996,245.57353,70.909294
153,28.712791,0.5342613,30.227627,6.832,707.2649,339.08505,16.052801,0.5534745,63.6007,17.866266,258.09048,50.50341
154,34.172386,0.38391137,27.392815,7.8176374,1673.9265,826.93304,60.22563,2.0863588,49.304314,66.12995,197.90353,137.32307
155,16.020563,0.117469124,20.499651,8.041069,1128.2269,552.2969,127.35218,1.6812688,5.7979145,500.1552,154.92374,79.133934
156,8.095449,0.49578375,18.45294,7.5567307,794.6072,396.12054,59.232407,1.8044649,24.584684,299.99796,238.37675,82.02635
157,30.762245,0.50432706,21.219017,8.085003,1349.4712,669.5213,46.16607,0.6425227,59.241833,628.8622,68.061646,59.339897
158,27.97179,0.7608169,21.879843,8.158587,987.2366,489.3282,38.388588,5.113597,7.9750776,5.311613,178.33232,139.64601
159,16.22683,0.12897581,16.848846,7.336352,1476.7673,725.8501,551.97614,0.36948794,24.358418,967.1566,218.31703,139.94296
160,12.496313,0.54428184,18.968903,7.9635906,1385.6311,681.4118,66.98355,0.7789623,45.355007,356.2865,298.97095,137.00777
161,22.57117,0.22750393,22.066195,7.9192104,1687.1357,836.5929,99.75792,0.7861891,40.44697,494.58777,155.14734,129.67322
162,17.149202,0.6487047,18.884384,7.9787025,1495.4971,738.37726,75.80586,2.2069173,21.484987,194.55945,112.54259,100.55704
163,19.11182,0.37125558,27.79041,6.985057,733.18756,352.33105,35.01125,0.73100436,61.97502,724.71497,180.38335,43.912838
164,16.279938,0.4921745,18.084219,8.577562,1285.6345,634.61304,75.31512,5.862532,31.26412,97.983025,115.13346,92.41667
165,12.117543,0.6977975,14.6483135,8.400419,1030.4673,508.5676,66.974266,3.6582632,44.882183,20.61392,232.79709,91.85423
166,20.430288,0.41068375,23.460836,7.4943175,961.8701,458.08557,96.53402,0.5493858,27.34404,968.3725,270.53873,106.40988
167,14.563795,0.5829456,25.01148,8.39039,1218.3951,595.9203,56.087307,6.7654734,56.925034,95.01693,142.23943,90.84183
168,12.831875,0.6820953,19.837173,7.204632,836.9737,408.37357,16.153904,0.66812867,46.48844,3.574634,350.29764,34.528877
169,18.618877,0.42881325,15.158101,7.915328,843.75183,412.95874,78.29134,3.2590375,29.528751,446.82196,213.16742,121.61056
170,28.228428,0.3522445,24.280691,7.8248653,1098.708,536.08246,72.28969,1.4455308,13.128625,404.1898,122.472855,121.516464
171,27.769506,0.27286866,24.567793,7.670714,1184.15,576.1722,65.44669,0.42248967,53.902374,953.0622,71.992714,57.078022
172,29.958012,0.45506415,28.37162,6.8573794,642.1367,313.24762,18.53467,0.8323451,41.40754,12.445288,244.74033,56.10961
173,11.967849,0.5898939,10.28215,8.610032,1483.7858,737.1576,104.24353,4.1225295,17.13784,57.270977,166.15134,112.53115
174,18.79409,0.5715286,30.857058,7.8735514,1524.4677,753.29156,62.600025,4.0746584,43.445286,227.76593,209.58514,144.3704
175,30.049496,0.30672935,22.150076,7.6373596,834.95544,415.05847,16.67944,2.2045662,22.197216,1.9244536,329.78497,34.3764
176,17.440197,0.58938617,12.793488,7.789794,1643.8092,813.201,89.679825,3.82273,21.246292,47.075813,300.35934,112.525734
177,9.591103,0.6179687,13.27417,8.052145,1078.7662,530.23193,28.110842,1.671918,48.83101,5.0271277,282.56622,46.43495
178,11.512222,0.555898,18.829529,8.045182,762.63324,374.38516,38.265507,2.1350136,42.60083,88.05899,157.39418,60.982697
179,11.613005,0.32720137,18.96366,7.3701086,480.233,247.65974,48.30395,4.197992,15.877175,297.1834,228.56049,54.542202
180,18.003384,0.5523662,19.396055,7.818949,1136.4822,557.79565,110.93825,1.0077109,17.823118,987.0246,224.0016,135.49886
181,14.584989,0.76560414,26.758396,7.61517,1101.5388,543.60114,27.776592,1.0000311,39.46285,23.631945,353.51984,139.55026
182,14.176346,0.5781058,23.544502,7.8978214,532.259,262.44385,33.59418,4.181469,29.168201,154.64685,117.50453,46.12223
183,18.117146,0.5431396,25.676691,7.457703,899.9478,438.6898,26.595558,0.6399934,55.67396,81.45783,161.05023,56.96341
184,19.590029,0.38152486,21.335579,7.722776,1084.8422,530.8517,72.095795,0.59074813,47.45374,924.68097,157.58917,77.85133
185,13.572828,0.5929468,22.338146,8.345635,929.3832,453.30524,63.123577,5.4744453,46.67509,266.7651,121.86195,83.19386
186,14.733442,0.7373691,26.3682,7.522072,730.4938,352.66553,18.453714,0.864854,41.771065,76.31664,120.265114,53.905888
187,20.213995,0.38766545,21.47554,7.9613657,1277.5979,627.0351,85.4949,1.3739657,25.77006,493.0692,248.01144,137.20222
188,22.531471,0.6959192,19.87841,7.718464,1210.6698,593.1919,69.850006,2.0046759,28.251617,962.5837,167.11224,127.74997
189,4.769375,0.49274096,17.974237,7.1671457,552.80035,278.5245,50.02514,2.528801,27.802647,541.2013,295.39868,58.40347
190,27.074413,0.2315668,26.74554,8.268544,1514.5316,750.1718,68.70281,0.6502184,23.164862,142.6195,122.84075,117.49217
191,17.743801,0.37621748,20.416569,7.7367306,1325.2123,651.7527,200.46722,0.47783452,20.161564,986.8092,228.90477,136.31296
192,9.581775,0.6096122,27.254656,8.245536,1256.067,626.0797,33.686707,2.4800155,60.524155,213.7443,152.0919,95.71108
193,18.112127,0.46129376,17.427912,7.724437,957.25354,465.9594,121.173836,2.0335581,18.386633,971.6247,158.06009,110.55466
194,13.250092,0.5472568,9.109218,8.1673565,1564.7366,774.7185,105.2298,5.92108,24.656263,61.286785,193.21597,106.45911
195,25.47698,0.41189846,27.263725,8.058467,1493.87,741.27673,32.947884,0.31617308,63.923473,135.26152,180.93039,113.552414
196,14.33034,0.4809804,21.333813,8.155678,1098.6075,538.7384,45.055172,3.235034,35.058395,77.116745,132.02737,71.38183
197,12.164965,0.63141614,14.882708,7.917721,980.47455,486.3545,22.547682,2.268941,29.336351,2.465123,278.10748,33.11665
198,10.426732,0.6018825,13.449169,8.5152855,1106.789,548.2932,79.18688,2.8274279,50.332672,79.91171,193.1684,108.85258
199,19.145054,0.4303511,26.968933,7.1014147,540.52795,262.94595,19.667475,0.6336014,51.02942,195.37877,109.68353,23.358326
200,16.985743,0.5059988,24.354036,7.9557366,887.0898,434.48407,47.633408,3.6314173,29.188923,121.28004,160.36105,86.9027
201,14.027858,0.5264628,25.388504,8.10199,1419.7448,707.22797,38.177425,0.75137264,46.96003,169.7725,149.50668,108.935905
202,13.339636,0.58830976,23.642836,8.08729,769.6067,373.99252,50.074764,4.7937574,28.351614,249.37457,124.26948,70.6959
203,35.646473,0.3351414,20.839216,7.7055874,594.6542,304.69083,20.668108,2.621746,8.797524,2.7141283,174.95901,42.639603
204,10.75168,0.6020192,15.287058,7.6543303,389.48047,209.78064,17.529451,2.9187808,22.28073,3.257575,274.852,15.599807
205,17.45452,0.5812708,21.741142,7.9204054,1384.2781,682.3018,68.10131,1.6911645,25.55314,255.60796,113.09945,114.809074
206,9.18346,0.21376722,20.683891,7.692768,1306.527,641.24664,62.813103,1.3174738,18.864086,224.97296,242.36722,156.28616
207,19.85844,0.5869218,28.007296,7.525381,1095.8105,531.9419,23.77252,0.9697079,47.74742,29.48372,303.98932,81.462715
208,28.430447,0.63998103,15.661969,8.571161,1111.7905,548.51855,79.98063,5.872545,22.857065,205.97261,159.61612,126.87775
209,18.050594,0.18444027,15.031219,7.73855,1346.4803,659.376,407.23972,1.1423379,24.824104,913.61206,209.7373,127.785515
210,10.906944,0.4530531,17.12523,7.876118,801.51166,397.275,71.88184,2.892891,20.574568,830.144,206.51569,77.30051
211,21.676792,0.7053019,17.971758,7.78731,1126.7236,553.02875,89.252846,3.4929624,18.36278,915.8715,197.45184,133.65413
