,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
48,26.614449,0.44834825,32.52579,8.8384285,1606.8428,755.32007,152.27727,0.15471242,56.286007,722.2973,164.47437,141.76575
49,34.593754,0.45934764,14.9103365,7.5363946,1457.3235,675.04816,246.8809,0.10203413,34.78238,942.9599,289.47098,78.089615
50,33.874645,0.82355106,34.201206,8.763358,1527.5425,744.6674,65.00713,0.1497547,27.640078,517.14856,222.4001,94.830696
51,22.446163,0.36904567,10.760292,6.7556047,1645.7351,796.66846,68.39334,0.19515875,10.180449,194.30974,146.9494,117.06816
52,31.869518,0.2635494,19.280554,7.078659,1534.0382,725.14954,41.55037,0.29510093,61.66948,440.74683,278.5581,104.94574
53,18.930166,0.4938006,15.891256,7.4591813,1492.7802,672.3726,13.042349,0.68712115,77.89687,240.0381,124.117874,70.60042
54,28.975191,0.2896082,21.46685,8.14332,1327.1859,602.2234,22.77379,1.0045929,56.07585,7.338067,181.88966,149.22182
55,19.988426,0.6278643,8.770367,8.274797,1213.9633,519.8936,63.853638,1.9387387,60.923855,686.72314,263.57642,73.518524
56,21.64503,0.58771306,24.836805,7.556267,926.7935,450.69522,26.512325,0.119148426,26.387215,798.56775,192.03793,36.255867
57,23.826279,0.3526662,16.49709,7.7261405,1845.988,907.89185,174.8387,0.2039516,21.68998,759.4829,225.44519,124.66477
58,28.129562,0.19970916,18.250721,7.663788,1390.4432,635.65955,24.287067,0.22388668,38.885376,11.315328,198.98854,112.04402
59,27.899143,0.5867387,30.882864,8.671135,881.37744,380.7563,53.72672,0.24660808,38.48296,327.12564,198.6183,23.662449
60,12.842755,0.81024706,25.117775,8.421024,1098.7831,509.80115,22.062014,0.61373603,42.790756,874.8561,108.88296,73.22449
61,27.76036,0.8606669,28.671282,7.7015514,782.3245,368.39166,131.97704,0.14854248,28.136608,729.17114,187.2117,52.90558
62,26.797112,0.6238416,13.100435,7.6690555,1125.5017,521.33374,10.698389,0.41189912,13.508608,54.336052,184.18234,84.43297
63,26.25821,0.55149263,18.059608,7.324416,930.8046,389.4022,19.532637,0.42084518,37.78423,129.00566,388.01895,137.04861
64,18.445614,0.66316295,19.006355,6.7646236,987.49994,391.74057,41.01606,0.049618002,36.026577,283.54727,93.500786,34.039574
65,24.661903,0.19258912,19.509922,8.150799,1708.0525,840.861,67.17974,0.7175529,32.827507,365.96704,111.17868,141.81186
66,26.572136,0.35487953,29.47071,8.009137,996.14417,478.3071,59.0608,0.10916863,33.389362,759.88776,265.0135,110.515045
67,23.756157,0.7688015,18.404705,8.163542,877.67316,391.08484,19.825,0.20594947,24.268732,9.380986,170.72345,92.57705
68,5.380299,0.8289623,18.865313,8.483831,1005.93536,502.22046,45.603073,0.36112553,53.282867,115.1019,262.69788,90.96492
69,12.0258665,0.89796376,19.777744,9.151312,1239.8519,605.5125,312.77444,0.4645372,58.113976,785.6865,238.64003,50.434517
70,20.647337,0.86644024,15.261911,8.035744,1049.5374,427.08734,12.907989,3.9756255,22.289137,12.924706,159.40143,47.07851
71,26.960712,0.324032,11.909328,7.174388,1125.1826,488.06998,12.467718,0.08725808,35.460773,164.9426,225.3063,82.15257
72,11.668682,0.39901018,13.890406,7.4946456,1174.8401,500.8129,18.860619,0.09471263,36.77383,243.17677,334.7891,58.232517
73,12.590381,0.2273849,20.21951,9.315218,579.7051,272.8293,193.3971,3.3548405,47.17552,203.76276,248.35675,50.166656
74,18.93305,0.8886647,25.725548,8.106749,1163.2117,546.1197,68.45451,1.3439298,34.763504,231.322,293.36575,16.933754
75,28.14676,0.6991895,23.321505,6.982232,1619.357,802.53687,42.76801,0.15070717,53.984684,213.3348,280.2511,135.75546
76,23.318737,0.61690253,25.979294,8.046741,1021.80334,447.19864,77.04172,0.032663655,44.788998,739.3959,113.19829,60.05646
77,28.096088,0.40588468,11.473122,7.6576195,1064.365,454.06183,59.812954,0.2249144,51.80643,627.8945,124.14569,58.13853
78,17.549915,0.46601516,27.01557,8.669947,1144.3851,488.32983,3.386016,0.55944705,48.91495,48.350563,117.38744,45.872894
79,16.886963,0.45472366,28.170347,9.441395,783.6615,348.6844,99.01277,0.53244513,36.50956,794.3569,380.41843,50.564026
80,23.947332,0.17919478,15.657974,8.77819,830.8474,353.6107,59.754375,0.10913939,34.958706,125.4185,148.1146,87.086815
81,11.393472,0.6579621,21.0028,7.983297,1546.2958,728.1422,59.197983,0.33862695,29.600647,410.99057,350.74118,81.01425
82,20.43987,0.6979915,22.60873,8.555101,704.8066,306.0747,85.11255,0.22463836,45.51594,494.3575,288.80087,7.6507435
83,26.36217,0.4343661,25.251133,7.708714,1217.756,606.4939,16.017172,0.14622712,45.621445,636.3415,116.83455,128.63614
84,30.088451,0.4996988,22.09713,8.090297,1325.5662,638.0347,48.282543,0.17599723,62.54268,20.964357,175.00749,147.87968
85,11.406721,0.28841382,12.282151,9.405885,1045.9382,450.35895,80.715576,1.0133073,16.868776,890.3146,133.68074,91.81201
86,27.446552,0.18633796,18.2462,7.953324,998.6274,441.01263,74.193214,0.6884652,18.922653,137.12314,227.38321,35.09533
87,31.419651,0.5581894,21.09816,7.3442187,904.646,405.95703,43.517685,1.0063379,14.454217,62.78684,340.66202,103.24648
88,21.837513,0.63661915,22.57289,6.434685,1128.1367,508.29703,65.77283,0.05594465,35.4322,922.1681,173.17003,64.06913
89,21.671566,0.45531586,20.771587,8.339017,1388.243,644.70404,58.970787,0.08153737,49.067307,289.69675,162.20749,133.54097
90,19.606731,0.8096053,11.536746,8.629784,964.9318,476.59564,261.7219,0.06562359,64.14045,301.2261,207.10747,100.67241
91,27.883503,0.14513354,20.11264,7.6145487,1372.8024,647.34296,53.25791,0.44263214,41.105507,54.444088,211.37608,158.6555
92,24.953402,0.47307828,25.102608,8.37591,1562.9852,773.6296,16.432962,0.25047982,50.747593,853.95544,238.46803,148.03897
93,27.587488,0.3724889,20.327679,7.4710693,1357.001,598.32764,31.267439,0.18337898,60.069126,12.760342,247.8841,109.5654
94,13.451644,0.8077991,18.267387,8.251502,1322.6663,588.2045,24.822422,0.3488075,80.06018,19.66094,154.05603,38.633923
95,24.765184,0.77900296,15.892282,7.10316,885.3278,379.87595,36.082912,1.7546295,21.38261,651.9799,136.75562,35.602787
96,29.53661,0.30029535,27.190428,7.166004,1313.467,610.9957,16.91393,0.3771878,56.744213,71.41879,94.81798,48.593155
97,17.897299,0.4185803,34.35472,9.001988,1423.6919,681.0726,30.538025,2.9651382,19.802946,43.890438,255.62921,53.094196
98,18.9986,0.4147318,14.278192,9.484863,1553.7662,767.74066,399.7989,0.43550506,32.821842,558.0799,113.94185,129.85411
99,18.30945,0.42002016,27.18695,9.034881,1212.9916,518.2283,32.310806,4.4874797,51.843525,9.7498,197.2669,73.98203
100,23.01961,0.35475793,18.857977,7.16727,1500.4379,696.6307,25.327204,0.3739593,55.365456,126.36863,98.89688,103.68277
101,26.59431,0.51779616,13.605837,9.260084,1095.5969,451.7562,168.15096,0.2465895,58.684177,97.905334,267.97702,64.5536
102,23.393143,0.27963826,15.579176,8.142431,1734.289,820.0464,121.6498,0.13224807,32.24258,390.7732,94.382706,117.10502
103,24.02138,0.61039025,16.48424,6.900986,1088.0095,512.27856,47.122444,0.0747661,39.674248,664.6131,325.86288,158.96167
104,19.667133,0.29226452,18.129095,8.375658,1477.2994,698.74347,176.33858,0.1177742,21.526154,894.7597,122.92048,144.80678
105,29.78878,0.42345726,24.622744,8.417159,1479.3868,723.11053,44.026505,0.029826377,47.63195,283.03967,224.58488,88.67142
106,19.953411,0.68137366,21.720215,8.482692,1614.07,778.929,76.319084,0.17172389,70.97736,195.45343,186.77031,64.0024
107,20.074215,0.3641905,18.870478,8.895054,626.21344,261.6148,35.477173,0.79667157,67.37433,546.0205,232.64133,31.777403
108,27.431034,0.13985729,27.339231,8.117843,1282.44,589.5416,9.323128,5.0381846,30.074945,1.0105262,323.0751,147.40771
109,17.625147,0.32971746,13.950991,8.543841,693.41864,305.64322,90.20803,0.13939682,50.779903,778.81256,141.69568,55.012028
110,28.04431,0.59952193,15.645889,7.7381253,1290.7115,597.0542,8.920923,1.5116832,66.22954,359.25552,238.67834,116.80686
111,16.058676,0.74250543,19.30717,7.8267813,1193.7197,569.4713,21.830465,0.18615606,24.121468,879.6979,189.1459,106.35165
112,28.375324,0.25838217,20.679243,8.225331,756.26135,285.7031,11.885731,0.26194647,22.773222,20.999233,181.06168,89.04712
113,22.235804,0.8156798,28.60149,7.5724363,917.84576,451.74338,119.24821,0.68691766,47.59657,845.583,147.38203,57.15611
114,27.907629,0.4143144,13.894808,8.122788,1411.731,676.04193,23.78458,0.13598041,31.602264,550.5086,207.36368,123.61746
115,13.0512295,0.5718612,23.058525,9.114686,1016.7118,482.96155,49.84,0.69317126,41.08423,21.70124,338.42273,84.606346
116,24.903553,0.33701003,14.263282,7.3989816,1561.1649,737.6241,73.98652,0.14934292,30.422857,588.1863,210.06699,162.48236
117,27.873627,0.66502523,19.013367,8.359833,1731.2924,857.2211,167.09409,0.105580926,63.140392,911.80804,211.18588,104.791306
118,24.597513,0.48844418,21.176174,8.69048,1357.762,633.02405,126.62521,1.3841746,55.495792,752.9967,166.20226,114.60967
119,14.641104,0.651377,26.375256,7.454427,1450.508,695.2522,153.09566,0.2172533,33.198208,893.20966,133.53284,109.71322
120,26.860344,0.19547957,19.978764,6.60016,1210.2946,542.6144,22.851421,0.026087552,47.793148,702.20154,155.9671,74.14007
121,22.058294,0.43865526,18.015755,8.415764,1267.0576,565.7378,54.91474,0.19375749,47.188564,96.87981,162.42574,69.337204
122,19.788755,0.66616315,14.837645,6.7270203,738.6002,312.65118,52.2173,0.14855734,19.490028,859.46924,154.41818,88.69885
123,18.39435,0.67178094,19.14693,7.379883,1091.1436,467.56958,71.45522,3.096285,34.744476,57.614273,243.07921,66.41692
124,17.08057,0.26636243,23.12334,8.157484,960.35956,449.0478,17.109262,1.7933412,44.236217,12.154622,84.72339,88.96611
125,12.36683,0.7600111,22.012747,8.11057,1560.224,754.82477,139.63493,0.3271337,44.621872,508.91583,118.373856,32.657112
126,19.991747,0.64489365,9.71449,7.94918,1293.997,578.8223,58.371155,1.4595884,51.06928,123.406876,120.57551,69.627396
127,27.121998,0.6843205,24.056969,6.8781023,1371.7241,648.8976,73.0999,0.074751385,45.652946,499.99133,118.79479,65.76237
128,29.051884,0.30457026,17.763573,7.4824944,1197.1232,522.71436,9.187238,0.456522,32.608543,89.15208,119.57326,154.7199
129,14.8219795,0.6193448,29.866756,8.3769865,1101.6545,485.10864,10.196741,0.97250587,37.910496,19.704252,257.55356,51.115013
130,18.455296,0.8507619,28.01701,8.281849,1382.3854,642.5193,36.26275,0.2971993,44.31681,91.36166,151.91785,34.75438
131,16.017008,0.8895531,24.90472,8.427953,1222.9796,644.456,64.60801,0.40780607,69.999115,570.6571,153.85596,152.4377
132,25.525896,0.15705964,21.478504,7.7823615,1369.0414,597.0188,27.497578,0.45739892,51.143837,6.3967686,184.53737,137.59412
133,28.224085,0.39406556,24.370483,8.432283,1654.4973,830.7182,25.204142,0.34362876,30.002922,13.265073,376.23215,175.13374
134,20.388048,0.18972735,17.401953,9.209787,1679.4487,811.215,121.2988,1.8241031,24.26373,187.94194,351.92453,114.8133
135,26.16398,0.4754333,17.618668,7.8614793,1381.4032,633.6285,81.354416,0.11541997,37.364006,668.7125,100.66788,119.23126
136,21.377401,0.675144,29.360947,7.4922504,1066.3584,493.1992,284.91135,1.1716542,25.08094,793.80023,198.58716,51.882385
137,34.621536,0.705196,20.906382,6.8310194,1374.7928,669.78217,122.95966,0.13846038,43.379734,261.56204,337.61887,130.73694
138,29.64432,0.4641426,7.708268,8.809552,1335.6558,623.87506,268.5061,0.39122015,41.295002,702.43506,144.69312,158.93224
139,20.671417,0.41990262,25.320354,8.859192,1311.3276,566.0373,111.55018,0.54231447,37.14949,816.92395,86.14157,110.71428
140,26.28064,0.40986457,20.68769,7.3169365,1394.1002,659.9821,201.1866,0.29200062,31.714088,355.67432,156.71887,89.57892
141,17.818085,0.6296369,19.703804,7.603709,782.6036,328.8261,29.869314,0.10896991,21.705254,571.48987,104.38038,92.6186
142,9.3237505,0.3675081,16.27031,9.307595,997.7779,485.36874,65.389435,0.100874916,50.61759,462.92667,93.51195,51.635612
143,27.078611,0.6621224,26.528656,7.80679,984.1779,439.32635,71.128334,0.35710576,31.460443,135.77196,194.80217,69.37055
144,14.728985,0.3265303,18.71687,8.999611,1249.1136,610.28314,167.53696,0.036931057,67.67695,566.0785,149.70627,74.08343
145,23.969124,0.87555385,21.75317,9.420865,1376.5786,668.84204,121.15385,1.0185313,43.776432,614.37994,100.54567,124.57576
146,14.923901,0.52566254,16.446312,8.685862,1271.8726,562.6184,16.349514,0.2619425,49.194416,460.4851,212.76077,78.46456
147,17.890612,0.19754289,14.903569,8.522262,683.5969,272.37067,32.290024,0.7695749,45.8947,283.21054,246.56548,24.45564
148,28.132317,0.26959455,24.204697,7.0667267,1514.6074,719.31995,54.124496,0.10738516,60.20544,514.8838,178.11925,69.21089
149,12.113468,0.6409914,17.867401,8.785542,1077.1914,468.6272,17.928339,4.4706645,37.394516,84.16849,72.6544,70.67652
150,18.252499,0.6037477,13.15918,8.501811,1133.0427,547.34155,35.914585,1.9594071,51.99111,71.7818,274.8587,89.9885
151,21.7612,0.7905882,15.350894,8.954858,827.595,333.31656,44.859055,0.5458081,33.661697,829.8179,175.09592,70.12383
152,25.774462,0.23251352,22.778385,8.494198,1148.5613,496.05853,13.214013,0.22536604,61.288345,26.306198,124.6394,49.1294
153,28.959614,0.5721199,21.397345,7.422555,1501.5442,695.46185,18.009453,1.0581279,60.818775,159.87823,138.35342,39.18335
154,27.37349,0.1380094,22.093552,6.9095893,1443.8234,681.7113,24.9308,1.4268544,39.96366,5.0847993,295.89767,107.02765
155,25.41314,0.4812618,16.655186,8.532375,1518.3499,721.10034,57.008907,1.0051062,36.290806,63.94086,170.46776,47.983936
156,14.372168,0.558539,14.11754,7.094125,1232.1,523.08093,80.15927,1.0252784,38.302235,933.02246,233.89159,100.059105
157,17.555492,0.6593301,23.890142,7.9192157,1419.0651,678.1919,13.438049,0.9177295,56.519474,37.32886,166.63632,25.556442
158,20.280516,0.7036459,17.568247,8.876649,1258.071,591.4094,42.80412,0.35498697,64.61848,320.18915,228.86075,122.256516
159,18.412327,0.613897,30.366938,9.291935,538.82275,236.46161,26.950598,1.3033304,40.847927,7.684527,172.60938,37.296494
160,29.99997,0.3327945,12.014154,6.692466,1473.9489,688.9419,38.531605,0.74358606,23.418894,750.0386,296.45938,159.25055
161,29.749956,0.7435617,30.117638,7.8669806,1487.4973,696.5169,61.400845,0.055105627,43.427242,300.06174,123.41841,125.67506
162,19.162529,0.23828581,16.669403,8.979294,1538.8102,754.36395,32.666286,2.0713863,83.78203,89.67688,150.43329,80.34179
163,12.352748,0.64688635,28.007874,7.8437405,1699.8773,825.4969,44.526127,2.2797928,41.21232,31.740318,81.06309,66.952286
164,31.65567,0.7606885,28.062656,8.231629,500.00864,215.09402,42.879898,0.11349708,34.135826,40.81774,119.25854,74.28135
165,22.627363,0.2624808,12.768054,9.048488,1490.9513,719.6514,155.3374,0.24374846,28.507948,284.30545,171.73282,62.210083
166,28.48799,0.38510197,19.615438,9.253318,1274.9401,583.8733,29.994686,1.135266,31.98182,163.91737,162.33125,86.028656
167,24.0392,0.73044866,20.512259,7.428625,1425.7999,699.79474,66.91806,0.5843932,42.549526,954.15656,169.65121,120.94593
168,29.080236,0.70357174,29.033257,8.045515,1429.3551,668.64667,292.502,0.40922883,28.32621,918.2214,149.54077,116.036224
169,28.46947,0.2749421,28.054674,8.5744915,1427.2689,685.2704,75.79385,0.69408774,28.533262,56.361244,148.47696,86.42211
170,17.85127,0.83139515,14.650874,8.407913,1477.7972,716.94055,98.405045,0.21400185,78.843445,726.79706,167.07767,78.42564
171,17.914154,0.27274555,26.588913,7.9315434,1209.7241,568.7684,20.973152,0.09375414,51.388103,684.552,115.22415,69.59304
172,26.693058,0.90227216,27.992117,9.288701,1404.4177,669.6625,35.331528,0.24148203,25.82888,123.55105,245.22296,58.15738
173,28.20261,0.26952994,13.834869,7.2384405,1464.8864,672.2408,61.57424,0.04074214,43.106415,677.58124,143.0545,75.78368
174,25.65447,0.3003842,22.833422,7.9407797,1108.5665,519.3302,54.28568,0.27490014,50.073463,248.69862,129.93713,103.79584
175,10.198449,0.34604117,16.083548,6.7521944,1409.2347,662.1546,31.539154,2.350134,13.041045,417.09616,214.9608,93.0221
176,23.421432,0.30605745,23.707083,8.917404,867.32825,400.85693,65.786194,1.6756572,27.99266,81.540215,130.57861,114.59668
177,11.486183,0.6503298,28.53554,8.956404,1047.5701,492.8279,5.0317073,1.094171,63.73524,25.98001,337.25137,104.71225
178,28.929827,0.41661516,13.79031,7.848611,1331.9113,604.75085,16.704287,1.9331522,31.035053,401.7705,63.080017,140.5595
179,25.217163,0.23571031,22.543697,8.188882,983.82684,418.40497,30.816618,1.1390827,44.358177,20.469172,185.43935,17.099504
180,22.058666,0.68059856,28.475533,7.1452074,1472.5092,700.0006,272.7909,0.16664869,48.827873,480.6146,212.3637,56.135605
181,26.088913,0.623992,20.679817,8.315745,1359.0702,618.67487,73.91938,0.5186429,48.445812,916.12823,91.237976,123.86788
182,30.14538,0.7229398,24.599155,7.521458,1449.0809,671.8223,19.300764,0.25383654,27.626682,128.47209,367.5678,131.90991
183,27.459421,0.7377754,18.552813,9.442714,1439.7427,661.2384,13.768448,0.21797484,41.09,19.958372,223.2283,72.05511
184,22.936762,0.33411035,23.547337,8.382088,1236.8882,592.49255,84.042885,0.024588982,32.97472,728.66376,96.903496,116.26752
185,30.582495,0.33415496,24.723806,7.5634923,1608.628,756.02606,38.71027,0.99142194,37.421696,1.1534684,279.34094,87.74949
186,22.978642,0.20774326,28.609982,7.5475416,1666.97,777.0258,22.016125,0.25906426,17.596378,118.49947,148.49805,133.72899
187,26.30978,0.64256203,18.25608,6.846598,733.98645,329.45212,110.147964,0.2610868,25.02966,141.63283,271.73242,72.632744
188,27.202864,0.7921146,16.269012,7.872466,1586.4845,787.69855,167.1811,0.43535772,35.852932,598.85,129.25491,158.40283
189,8.199202,0.54318124,10.019517,8.416869,461.21298,197.07352,30.034882,1.1270381,63.78234,62.996147,147.07458,65.15417
190,16.658665,0.68184125,21.183971,7.123598,1674.8728,793.48236,21.10358,0.66752344,28.896221,114.992226,212.40358,141.64197
191,27.11755,0.31905606,29.918842,8.05471,1817.8173,887.1078,48.257977,0.6432349,25.084797,304.33728,245.36409,167.68213
192,19.356304,0.39358607,12.077289,6.672479,1075.6915,468.86536,38.915188,1.1224049,28.070566,768.17676,96.329704,111.345184
193,24.713985,0.22033665,20.924902,9.132574,1168.7299,512.75165,60.659313,1.7770851,49.26189,74.586395,147.97565,55.03163
194,26.74073,0.28912294,14.470958,8.764564,1341.406,599.1088,88.42712,0.95648336,18.887094,63.12965,365.57465,94.677635
195,17.248291,0.218832,11.242709,6.577566,1541.5388,731.4099,14.201617,0.28497988,49.318535,163.23642,169.69577,75.44231
196,22.808723,0.8834638,25.225346,7.839454,1387.8049,643.8069,178.24803,1.3044672,37.91591,785.96375,166.59581,115.22571
197,22.022827,0.57029814,17.534985,7.118595,1473.7909,708.2085,23.447203,2.964256,63.511253,9.300347,248.3684,121.89967
198,18.720629,0.20210849,11.857342,6.79494,1658.6937,797.09515,188.25418,0.4794213,28.675255,754.9188,121.70569,128.31712
199,30.184717,0.41511658,29.691656,7.4099426,508.85757,230.96097,151.29184,1.2640435,29.037937,524.486,183.41298,34.748856
200,18.132408,0.39403975,14.892448,7.6641006,1243.6384,606.7539,69.50241,0.10772548,25.556883,681.4341,131.3411,143.1375
201,26.76711,0.7863397,33.38973,8.470443,902.22736,385.87854,31.334213,0.06213067,36.35253,355.14676,242.1105,18.283844
202,14.890089,0.68852895,21.434578,9.074803,1253.1506,589.10693,101.777985,0.1908558,78.62304,338.3605,237.77629,93.97274
203,28.983366,0.62134504,25.03726,8.092929,1098.5442,534.7858,186.44713,0.0252302,37.686054,806.26025,139.83975,104.902435
204,30.2331,0.54565376,23.370762,8.5430355,1152.3043,502.44516,53.91382,0.13449726,63.55307,272.4298,208.71074,45.505493
205,21.905468,0.5108087,19.973341,8.312454,1021.27325,456.5489,48.64643,0.37176192,66.53629,916.9726,150.85199,131.17023
206,31.87644,0.76253,23.987816,7.415697,1530.3011,708.4482,51.453705,1.4666349,42.546272,706.72974,388.38,103.38147
207,21.086815,0.7024773,20.047045,8.268814,1138.3256,524.3734,108.78122,0.7291894,28.764412,353.2089,198.65378,86.00301
208,15.562756,0.6133684,24.243229,7.637655,1447.9993,656.8746,32.034885,0.03770764,41.57037,157.44719,146.22113,77.74204
209,30.279686,0.09157385,20.602148,7.679686,1794.6945,866.2414,9.722382,0.5105109,37.74075,38.38689,241.3981,153.9136
210,28.045639,0.57350415,24.103613,7.2894273,1431.1187,693.5566,61.868237,0.5880862,47.6827,107.24353,84.14444,92.528404
