Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
24.081323404901173,0.36089883493179675,17.859981088834417,7.864591231717237,2057.270109991682,713.9203988940109,3.3024859099619093,3.529493237936536,6.759744698665731,325.0842425461624,139.22214784615267,123.10905330269003
15.429367749134347,0.5566486323921395,14.322667728198224,8.417341321452076,1650.4237699865655,745.250679798072,29.961360256472094,2.4363561151306885,33.24733789226683,514.2932534453519,197.45921797367632,113.50637909820946
18.86018168177359,0.18189155243848049,24.430965518347165,7.7989730875606815,1615.3942053982444,435.41241872291585,42.22822604512831,0.7344455567634802,24.66169598966313,109.15762343197781,177.46863155342467,88.28266506825685
19.033679618369966,0.6319916104185349,23.39889550039305,7.671440542232545,1695.8359075311091,477.7793891300947,51.87288571973476,0.05612590335381773,28.711713559287702,52.314069353735604,145.21959268178756,101.04743317493238
16.63859900353618,0.47078653486114,18.066570878269005,7.782336282074823,1691.8016967227122,829.0137211873418,138.82200919273703,3.233766040220246,55.06123457023934,280.44684931343113,223.89947711726956,64.13019490200963
15.754595687745354,0.43884169898082653,23.45485766770578,8.209788905028326,1196.6668633690294,458.55807576860275,132.7201184537513,1.895038117128494,32.06399230308476,451.969896420035,261.09971180071256,147.54589207163284
24.054429564543263,0.6386313955440556,22.725058317371584,8.096190994958741,1528.626543343294,489.67723677046615,146.52362706605234,2.190692708498702,49.15601356676855,19.274297566646666,176.09705965333825,75.74274445045005
8.4454488795521,0.5725472685859687,20.963125773356158,8.322980098404033,1779.4444311187594,577.5734249092973,57.23436197613724,2.145557196244669,23.692848665623238,8.304907057616958,239.0714210624315,129.75513585495332
25.055533888581348,0.2507781191731776,18.235038980536643,7.625189111352631,1505.8661038022053,484.7233710314256,86.17852248698358,3.039849575025247,31.465610176705308,53.920320347498134,254.6882526881269,61.63623392779706
14.889170443929206,0.5247101473135303,18.828440253689397,7.913625843107519,1287.635895523631,459.483930123493,14.430405796482319,4.25187784941655,47.49848454801965,14.144908868949301,159.81589498407877,106.71412496821951
16.33710728835121,0.6246599539852133,15.348684512742322,7.700679435742205,1683.6231447464302,653.0684918083494,79.00155639942423,5.398246658935854,57.94683873753107,248.86661796992323,194.5780761408193,124.10714920253933
12.735216258492585,0.4369044817684549,19.64256784992883,8.081908144105995,1628.7070219159698,559.8718899926438,25.089791890502916,3.4644164797741226,34.29538744762267,469.9417133687194,194.66753519262676,64.8546007504971
10.23453748005246,0.42988603451161095,21.52880546008133,7.52336708833822,1790.4972843240857,747.7220915304426,104.5094737649186,4.324989683170194,11.41278755760521,229.54269903606186,147.78478387977555,43.549794023261576
15.230663030201761,0.4324283621348042,16.134946863873164,8.150137849717485,771.3744470370273,691.9260038364405,56.18207391800987,2.42081777446848,25.457239247203187,333.51334985875087,140.55094267525493,108.18742766744293
21.884762503041895,0.451132306722548,25.194589326636418,8.392068273788501,943.1711018766439,568.186480851155,25.29740164380405,2.6490258122575843,11.194335951107199,179.191488267894,119.25858504621964,132.96171197911463
21.26205304028409,0.5616585262338953,20.06538936080326,7.8496886263996934,974.0405326780815,730.7857634666266,51.04074348806967,1.341703274895261,36.095459928306845,149.2144404336559,202.16324082567394,85.74717105659775
14.935113485013591,0.5685619742496543,19.61229652612035,8.139971927354404,1625.40913913498,754.9386029775574,54.99881233408028,4.626631327962821,13.425659639870748,193.7935689850762,196.62542324364298,57.336924915068444
11.230802062401112,0.5116419251940235,21.841412597513244,8.296835419860487,1197.4985997165065,644.2129747798668,56.61818181663798,1.470331397547994,56.60602847609521,1.8127016165637713,203.13526854258853,90.975911059537
16.668041492638842,0.3423345643670508,18.183384290674255,8.400071552214753,895.282447337966,662.6412293458563,21.24904087109526,1.7979923207175785,21.085719589266972,184.3251641873527,194.34011565526518,113.65163128370625
19.117901707538174,0.7734989130673617,15.816876237371847,8.060885132295255,1031.5586137421378,578.393416743293,14.652134125037364,5.135590300342973,31.162581430000863,573.0020710777162,148.0893057732301,134.97777707521126
14.418324505784282,0.6265161061605633,21.061240819901425,7.961913057390674,1077.9739710458948,435.40650468034767,29.702907426666314,3.0335172609377605,35.92608165812554,219.9777062556483,258.75521401684716,113.18101424607823
24.46143351097236,0.6402556882513388,20.54280393427613,8.009988258968793,1405.8922585761954,817.148861430328,95.45995622110449,3.186211570006698,63.04762802011554,348.81329117643156,188.97733071924483,82.44190746883352
20.310371366560076,0.41658545420620174,24.10606725226646,8.050441302328267,1297.2991134547156,613.9004769472934,36.47221396641095,1.838660051024981,15.713153015608501,282.1641115114152,230.4022334026941,144.30446475799414
22.862437356145303,0.5581192715133455,17.51621208942855,8.05160931214877,1008.2472903115763,592.7934597745248,197.63097762935217,1.8936692009516338,33.760818893129894,416.95566534097594,219.83197499687074,103.4960836328976
16.14299411200915,0.6956697141442367,25.344670269763252,7.821110515893156,1448.3098282476449,529.2315968115425,96.10922034094841,4.276663265288962,44.29870225594501,443.30130286723806,285.724547609166,103.42966631135609
14.23086408446089,0.7748764365776685,21.696409137872323,8.281134914872425,646.9697701983275,487.28034320384364,77.7253437246917,1.4565168190372553,38.4236909346115,119.17102466638563,218.900051292842,82.65076357567298
17.83591562923225,0.6757168950882264,15.1809995155879,7.899394453503266,1343.1817307804206,551.1006019205266,45.94394209072996,1.1561238994027376,21.836929675860755,139.96140559393004,160.12617666744043,89.26300587031025
17.483612855633034,0.7979459295886646,22.81110635323228,7.788340078148227,1255.4171436837946,568.1174330222682,85.76237191344737,3.873530494228297,33.751949795027905,65.14061165141823,218.76734316598186,138.8666672293532
22.161821370592662,0.5155990164419402,16.715602124852936,8.389720464973063,1088.1961907370885,623.7583722492653,38.0593727560048,2.3196098062138755,17.400209867561657,364.3537326309491,245.80125624209168,73.87903873579755
17.037001978703795,0.25861895420757997,24.97120997511133,8.324424835660068,676.5001741170245,555.3244609706808,72.37694329485124,5.4211730116682215,18.627323276307273,257.55129977745054,208.43589263800447,100.329166842164
16.669007953915038,0.4435832609257571,21.747857613540383,8.288808668532226,1369.3329189816066,664.6740381715846,69.33600810351373,1.0895082701289915,29.84753387890663,552.1658370477775,236.03630863455658,65.34649576323821
16.53774316803842,0.30174811581635863,24.678909265506867,8.308522818512335,1787.4964334364865,920.532208709868,33.02257251618242,3.664165946000198,41.79547785603948,207.01216152195238,279.8491167859289,100.22912824271836
19.39819562477247,0.43634900844787067,21.411489037798397,8.144321369859792,1424.7339217845217,597.4438075207635,117.92788789216644,3.699813009443703,39.966555967200904,478.5108386280532,205.59224913569895,122.3631819841534
21.683750898959246,0.5360585178459316,29.83885392901051,7.78099706363793,1253.0373933149062,354.0119451438905,95.47857453803738,0.9971120793547135,45.98687508064299,372.843871577207,59.887017849660566,58.08020526757999
22.292039607982968,0.6867614016147914,26.334310550442133,8.009899111107126,1182.5408975469918,636.9033884258167,16.651704713527145,1.8872708389784671,34.67642736096031,331.35891822387384,230.80177282112905,115.4877084854965
14.157773171870229,0.24483781110871572,19.355755849989848,8.131494366406502,638.1363521603272,472.47351970806125,118.92468323471317,1.721028210987029,38.076614135028265,132.13645467689693,224.27807751368076,177.31481497680358
17.1473761027872,0.5501540751268214,16.795048445954727,8.002434892676156,813.614677394059,566.6838174339406,152.4277808717531,1.6305002591524855,12.828565960639583,307.5462633944421,172.46103085888052,83.54389270115942
19.09390636536201,0.22434287933706554,17.726840245349983,8.401776876606187,1383.3671308292744,474.1965964809033,118.88211517592313,0.8837143589351897,60.19616404780041,95.47548118106215,201.11389804199135,63.64877212577459
17.655146185568825,0.3951785112503071,27.194374001986837,8.062013256396966,1102.911957477911,751.5950011749096,107.82663254572324,3.008384318764418,55.81263271432094,150.12444933503846,87.41492446349213,86.97790204723702
19.286249186903333,0.3657931956425211,15.05745140448203,7.936132495256655,1173.7683888107708,814.982502358535,24.074933775522055,5.623237372219583,37.68420409116107,155.75717306698513,222.09494933558122,82.6588666873647
14.271105545700305,0.6849955638671548,17.025768548860064,7.491243739124677,708.0534188955186,675.8078221464172,131.1508926953872,2.49904412802799,13.049874866765279,149.12096889091507,286.1753499520826,43.180756870181085
18.789164882310523,0.593639142985366,26.52825354150742,8.439882853116394,491.20614350311473,613.9644861932726,54.11549035597236,4.439015647539325,46.36568975908471,114.17526120529912,180.84260026921862,70.4099513072297
18.269565331230613,0.6789894093663573,23.438761674905567,8.072147505977409,1327.529845793937,644.83254791055,107.34855425880951,1.1748842642302897,28.18766875862665,109.59842071907917,181.81819160272988,106.91066536443988
16.833094975117113,0.6883901454903101,21.89638705445151,7.474822501974741,1446.5506598534173,809.4620916023146,43.930929975487444,5.793241057713621,31.724811850678492,424.0362595408056,263.60461175458454,81.68441085562239
15.412512957850286,0.7437124068127456,19.320538329174372,7.9931092730599484,1038.221768951722,636.3863083047065,91.05300603740257,3.753127373255234,34.5333320124589,106.32265629036716,191.54131735637353,41.14664424845536
11.737839818402705,0.44717678637142944,25.36871307530702,7.637032131421658,1682.4615548582199,663.754130595923,23.62057345927481,1.4566978942830269,39.44803146314836,8.598268239347846,289.84853598978987,69.57375997592268
17.706695639828656,0.6779926968723,27.11870870078043,7.622063495336778,1305.2453479549972,357.40988940873586,63.48222610452987,1.2903345117889833,44.717186125053125,275.2558946793475,207.88763880739958,100.72361628965427
21.727470906666827,0.7524699623693498,19.44606996521196,8.155128529068245,678.3258832233381,737.273039185107,95.56790700564855,2.661804632857899,28.490162198723578,234.71956742290928,189.1083480177917,119.78017895192816
20.277338317824878,0.19438601172938047,17.01599210352831,7.7082573590919665,1017.322366820988,534.5159424173931,123.45312188136478,0.2835722397663103,39.94547508850791,519.7911328621734,138.42473041819107,175.17684771417032
24.065878840869697,0.4415304823897146,20.24144741745575,8.06554703533378,1261.6409968287708,538.9400478992169,146.0120837282758,1.3790249646840258,69.70858451593202,411.94880308168484,190.9472781461301,57.65831965134185
14.91106424361871,0.5320542721023881,21.739638552521154,8.027035230310362,1011.1696062768975,620.2778206126324,267.2590766894588,3.2599901365165564,35.34307710839482,39.4287658410624,274.73795133279486,122.65663395252993
24.904615303753058,0.5467081739513302,23.63784801106715,8.440459213739027,1405.4486374296175,855.4598077053435,61.61667468400093,2.5499847551998185,29.28395592605702,182.36929674090877,150.09369826967827,112.23808510523881
23.472305425605356,0.47780524221044623,19.996486118147015,7.856027454793237,1162.593924000637,625.8924009642669,20.393667674951026,2.443499511116689,36.65434879054506,275.3042503577507,113.68084457597912,43.20168165105722
15.12414113806122,0.7989956680173591,18.79717402115521,8.403635291044194,1808.353997792532,803.7415387587914,165.2729416762586,3.1942391695226613,32.156626859882536,153.07970251540573,150.026565058867,108.51543863395429
20.13616502798676,0.5011454463637588,22.318253892044563,7.687429995949214,1107.783303373202,433.8509310404985,85.91863989115721,0.8004113101348669,28.112538437371978,25.00348459169166,168.77613027385752,85.65430589996168
18.796503060472848,0.425735314868795,22.717341322798898,8.184052706302978,1035.3933146709448,800.6376403842719,160.9105518823069,2.5097428866342795,70.42900803610601,343.59227409445793,145.93966566129598,77.4329821420073
3.1188586701075955,0.6709829510667862,21.719098324101424,8.392618096897568,1038.2552772788665,581.2796355507201,63.92556472973632,0.7603985530223849,36.622704592089455,188.86131358116114,260.1971755261587,46.16330515674252
18.072773639777797,0.4277968113721683,17.661350557634545,7.888858425797002,1140.5899383133935,444.3715569252332,28.14757611169036,2.517379946505576,30.921583091382477,72.56396459061216,245.2241571378052,98.02892556149963
24.201960350736158,0.6443310939019264,17.37801406261001,7.785758809479557,1510.0652816961033,633.9084404040476,45.38884153459371,0.21145509581029476,48.28607968912246,510.6136091705407,130.30510405630213,88.21317881043151
24.30292760174921,0.6667975684112603,20.478249396125502,7.624453029754851,1489.4341551550556,619.3594273627572,119.14526593660149,1.8090700350198081,34.06302329289038,358.0135618909175,224.6863777642618,88.92703579955216
24.321821891870428,0.6382696811215229,32.068132311011006,7.659078309235765,1282.9374175112112,434.45749158522045,79.16410043931135,1.8769846057466975,42.15352388124392,355.22070813922187,165.08727933105106,90.56724326203263
18.632223145945925,0.8899733869954526,22.255588891602297,7.7994141480639385,1376.9709048042896,661.5307829731562,91.19016392927861,2.0343520909193544,43.347774668759435,328.87142879669,211.07725462935156,106.21529963657426
19.395101419912294,0.7637668155599144,20.929271593868048,7.668981088189099,1355.7785039584508,714.629038950636,47.96309407161241,2.195099466850403,18.167468907430667,62.3262183926535,176.00496015735183,122.57143363686279
22.665833347052235,0.6677798473816303,17.08172918566368,8.353132605634267,1475.0564715852372,502.93237511470807,133.3450208287691,1.88680636077584,48.04934467757833,356.43851517801784,205.6785985684453,125.32683837485243
16.22885943433092,0.7634756478560167,14.905561189611122,8.00648508215498,872.1297893199513,662.3321784050281,85.24588059017043,0.44590941901086234,37.232161511862614,213.2722871044163,293.28661053293865,103.29975294204976
20.517459328351084,0.46353289929459296,24.773839968938596,8.070840544616917,915.0126490213569,403.9268039820976,35.110158225837296,4.757683857319539,49.366225311972585,117.98012641716429,292.58492554204645,91.42831670673739
12.635177003558582,0.4276301678709358,19.139571795886805,8.104899747723803,1489.119269287177,582.9648504623143,3.231283858893555,1.867823132407406,40.40618157034608,13.26399889454052,201.66277328180078,118.2958294905505
22.14551478261858,0.5783222296702858,20.72330297752537,8.505856968093532,1189.1637486643315,820.2361865927836,90.4802316707581,2.036262815530105,35.573822735538066,182.7259793758821,276.72622931753375,54.63966715829019
21.060443065236086,0.5567491298918325,20.962053872410127,7.99980744492079,1490.1655757944131,335.13323425480036,32.17616083423128,0.31756403637170805,43.6295825073527,179.29930530336546,181.54881593170168,61.137090921901766
19.637310140702358,0.49285030289011517,21.969514866355556,8.018843681424077,1001.1304811613913,705.4442169288583,52.44644762736024,1.0008800960438766,21.413707227574427,130.1602258244313,181.30678696823747,122.76388756815312
17.28101024636715,0.6180460591522027,23.65279741001947,7.527485300946925,1588.306261010513,454.9955752492341,63.28317515945962,0.4224276316156672,39.72256440278073,244.36994260598775,176.10822768283163,170.916178763096
19.050365118622835,0.6389925976944711,26.505009293528527,7.783797352916644,704.7027435762415,633.1241475306614,71.5447233069253,3.7425511155093396,40.634408605539164,14.528795760672537,176.31879048218573,103.0519112330825
16.47994918182823,0.3661588461564992,20.880409866688684,7.991789786539045,858.5740030669131,835.4867178274918,59.401567995491476,1.3943616436877913,37.5463971376753,153.483538590114,176.51514429324175,128.55752230657032
23.30653860089893,0.7274645629965923,13.460144973984121,8.299363216584304,1646.6279065129702,805.7736307743128,54.81246458329568,1.239139384906017,52.47471098216393,22.247971020301406,177.3476150236773,82.18138365831666
5.306194841831815,0.4844392583574926,21.923109469111196,7.942324589740122,1006.6522923297179,445.79666252342844,92.29092301141803,4.375651564953738,15.107356132830358,137.36446710606958,194.52211871157613,96.1727213321438
15.117654675529703,0.6335904888102526,21.330307939921948,7.863324367065227,919.7251750476935,331.9079518630585,83.88004730253326,2.648626788755068,59.556508154919925,227.5743279136348,177.54800269771758,76.00286720418015
19.496889327288017,0.6269646049072459,20.95460844923572,8.30242524045644,1089.8699029535878,759.879507105368,41.35837685678372,4.581395407362496,45.84198000794926,241.71407692647733,114.30901520557427,58.21953901649636
23.649498262229063,0.4708355890251871,13.948097451781322,8.39099957700408,1355.7455192271077,628.6200692559333,64.32503220622405,6.157211712815094,33.02692498463782,201.27327257111978,282.4415988098291,124.56439449376073
24.644841321735477,0.23535841514702593,20.602127245673675,8.049961519105365,1939.9492915577343,636.1560411881093,14.13396199151181,2.507725447574755,38.84633581885028,2.191966160730658,227.11376140954297,87.76931943400267
11.670637028564315,0.4638101859083323,22.94334021241579,7.821948159176402,1476.6737159403046,374.65887559243674,55.38902428248371,1.214828038032581,49.77885457496703,219.80900368922607,159.91777009802277,115.3975270078084
17.847542589495685,0.571095255967798,22.431719490976032,8.308033492534266,1317.2781437686485,668.7124683487739,75.4886379430516,5.483656246015025,30.68199972198007,283.44659053858766,251.1816735275541,91.34423279558789
20.49120957355541,0.3239024402294476,17.2586943008494,7.732074259102439,1674.4880928498978,543.5552956822742,36.46030417265979,3.043510476468519,50.20959378659251,148.80039144611845,257.52472490889807,96.0017314045946
14.26980151437526,0.5614082548596132,23.95903337511843,7.8307484856986775,1428.1043113256562,830.3924224841728,103.59925090168221,1.4367383833375822,40.0898889881012,61.33048372117047,278.08987938432887,54.20917314140632
16.358470712141074,0.5258065315853507,18.80760464560287,8.086983015692498,1015.2109539553097,802.5598458766435,2.862340818302819,3.377865700139511,39.97526392018718,41.00409189515608,263.29795305101254,56.270976107797296
14.526255549449514,0.671762762295711,22.481592901111135,7.785980615140012,1300.1152570593274,648.0035379706486,19.07745936125518,0.7504281191882649,36.55865948653444,80.24218018048401,321.513763035943,114.32948474440472
14.599918250225212,0.9941736266349939,19.931142048785446,8.235735765996164,1427.9923836952983,579.4101977387966,107.60994473483174,3.0184979985673963,54.568208606840535,250.89195443398546,199.4157066745456,48.72316527124264
12.170491019317408,0.4709239483154457,19.884218947467915,8.344926389822978,628.9869933960465,407.70099129736536,48.75591686452304,0.05132248642919457,36.212849183505206,191.17797130264537,79.0726395917057,133.26830595966007
21.42309318284008,0.35769623451999166,17.966875596272423,7.753883805964294,827.1552783688506,725.9785739405421,64.84368579027849,0.44678108381953363,15.297407661718424,336.9648108782129,239.50661143619686,133.86237702352133
16.832089020202115,0.6398434048398388,19.81062643652756,7.6511696369979525,1333.2591861738313,617.9893324016956,163.71209461498057,2.3528078651960174,63.64209701358649,59.69921680267768,149.7815921633323,138.00529211479255
11.75770597991086,0.7882646935868876,25.7761839503974,8.163181363355836,1300.6215489762235,832.4990494126255,75.04990969123526,1.8813240057966987,27.329398169945463,390.0240600215428,106.38657290077728,103.97004155999413
15.400838693569227,0.5869251045609931,16.839303232471167,7.641412571091549,984.9863376652843,423.035110183021,117.55247919825922,1.6327190945554046,50.405202472648895,155.81549841868204,280.1995336022159,58.00806115550282
6.207398058043188,0.729677260398399,14.68523020779358,8.069857038620349,1622.9006841883006,594.2376469941591,107.48423249044444,2.973079694525338,37.23927840158263,231.68927969325233,216.36472717676247,121.59111817778897
28.559750563723092,0.4431781015260546,22.412604925204942,8.11731221248563,879.5476574524978,657.7049900742087,201.46702627085153,2.514025716750874,37.99154600421321,278.32498245105273,170.54062607733638,149.39824551811222
16.73932725005229,0.78244226250346,17.69535229100986,7.623046662168015,1389.657529372444,828.6007052240678,72.78325730863635,2.3380849903705836,42.784890499049496,85.23839750486673,160.9877189901863,58.67643266611729
23.573371668003443,0.5496594636130506,23.322147905659012,7.979718914127034,950.1544457448074,867.400698558896,129.34612283359138,2.6568114515446406,63.89264032090082,579.5767472627819,244.4512053162502,98.09248212360062
18.955772358704778,0.42810592902858546,24.445418571234292,8.17827843847798,1183.6374545188394,541.1549134927503,1.0492903282061832,1.4170678788166535,24.984529800918907,104.87924800557747,224.05166731793082,86.34594731412433
14.617518773585788,0.48861945943077323,18.022361833247874,8.040642437595531,1238.5587605943583,629.4804881751945,57.67824504306043,2.2905651593965217,35.29085661077435,230.74934444528128,288.2821758276219,45.32010986921599
30.907172793863403,0.7986258189555615,22.01435810626239,8.412574282976564,1176.1163733525004,579.0177865966236,4.310462646706,0.153454495619326,16.871450107880232,127.44708260340187,225.26923660171244,119.29553622814838
15.762423702337816,0.6228237435705898,24.469097059783913,7.905738112261003,1695.8078830154286,620.4718980992313,5.837474283382299,2.082513561560466,56.711315509069706,5.7642609348990845,182.0695883303538,114.29680176525044
13.45550336626641,0.773044857340738,17.87094993725978,8.04923029910218,1489.4645600995457,783.199096215968,28.862182260209313,1.9250109077892708,40.31069825443868,109.80427576945637,242.68549667785396,116.35119548230274
13.445679561322358,0.4495942013388159,21.209426440173285,7.8295355041638715,1005.619306415782,465.5495816266829,96.07443741276464,1.908381589132939,41.383675755046355,160.72591222410995,210.2920280496027,123.14802756333424
18.070843581012063,0.5479581556053325,20.007481540601223,7.993585218578828,1827.0621325318502,532.0867700414677,124.22165193433835,3.7462523374425483,35.52218137486533,150.7585021014409,280.61421657688817,47.643135374456065
20.632732884389853,0.6271187913112841,14.184543184731352,8.282811274279428,1469.970967305773,608.4642131260099,119.72957030032978,3.2003899142606875,16.805077345634036,9.151626608493416,256.9583756142849,95.61339885732656
20.865582727869267,0.609096972331739,18.562121185075362,8.02572228858577,1593.1263442647441,477.9487512774159,121.79627184385299,5.40576401578117,39.31193997150871,67.40481422227391,197.23028353026817,41.5677165626186
18.10142044750135,0.5629975080324641,13.32618742956495,7.673020879925722,1532.643299369303,447.59176274136723,91.89294079054106,0.5565408992939351,38.04994663884264,356.12062252542097,282.0167379702979,127.79047623461562
17.552018731252012,0.5488819525593057,19.96006340679305,8.276393675427702,1333.8869151659367,549.8880146357022,60.0069293591988,3.5283926395753524,44.21843635678482,306.0830585769202,160.58967662745712,126.20665297692679
16.279519357865084,0.31116594049105795,21.698571714960867,7.885155833063315,1102.921481434381,751.1674195950084,191.35187592950638,1.387921017217284,37.589678493063616,217.52945687365207,223.8013084683997,134.1928715844058
9.52946947493557,0.5339096953097339,23.912828390591805,7.6731818485487056,1506.4473897971168,493.2348663827213,86.47423537943855,4.444113085806756,44.16885205514983,32.80438113112257,216.57438055837392,91.919847433721
22.298740147614673,0.4559025712236442,15.895455454668413,8.340756546161929,1386.0005969583099,613.8321680261295,69.80433373493803,3.7925574011488625,40.53715385127042,120.93062949147647,150.81636731315282,72.23405127849115
26.29282263335157,0.6942979806979319,20.280534816196496,8.321147388455886,1394.515056700471,588.1425344731814,74.72417116785687,1.2516500128535795,57.416286862084355,129.7068680268251,247.80556135818733,140.4918829840405
15.256077457322352,0.5814062226900507,23.4890142529816,7.742235948017592,1637.2753792239669,788.3144769569448,207.3329279357609,2.262820737543698,41.129425349636925,348.0980034978477,243.54304639646023,111.00120770508661
17.051938187494677,0.2203123751574565,11.985131178803327,8.571462949972283,1266.4282047062054,732.444171287577,5.749270140758959,4.260820770744225,35.92843123240066,236.90527708314687,95.574136273809,80.16098957997706
29.51724418919681,0.504742009978415,22.86212152787669,8.31940006825335,1462.72190383863,915.1299447496906,128.221061293564,5.579829270600706,47.84155283425374,246.7191618023625,253.3984299464435,131.35441652100639
6.562545007488458,0.9487432418378667,18.810218780523297,8.021134110312227,988.5965144351666,740.7372621998358,31.771127273477816,1.5940233168627698,42.008861352404026,107.65818750487334,255.92220162656207,102.34259957994354
17.823607462140995,0.5943328498890552,24.142915264321026,8.098839837870123,1579.3307119812248,655.9613907320975,101.74731870285882,3.2337927524901895,40.10015834270192,468.0109769428126,186.14081735161471,114.45285043627094
12.921348182727268,0.6041645014151583,23.021057953952855,8.11785346795748,811.0971152918125,682.2595520450617,84.36460369965663,3.3155477112375134,25.469233431472738,93.78459402490998,231.09116836460447,67.79765806147583
18.056990056370374,0.6412622155816197,19.98040809642371,8.628974448164668,1242.9332447799122,663.6344499392004,78.00650457939443,0.1808905895714914,42.43546121334844,95.13392879440785,200.45074279183564,110.77150615495746
17.66080324435775,0.4637841656734858,25.636734752763786,7.390988868942042,787.3213991159009,818.969025035771,68.6343013868778,1.3946870845729826,38.289010983283525,55.36303757329789,118.66102363645408,113.89807293389217
26.465211437014418,0.6165748410618547,20.226348360862,7.643200889332324,1612.618049595084,739.6507871810155,91.46256778665668,0.8733873635817782,57.185222751032754,94.24133920111967,223.19814672642013,22.564471000043596
20.49060295666636,0.3284643063091637,21.185862362562382,8.472808679584103,1158.8888813050303,291.6597025555328,28.81791779540946,2.845870821793617,32.36226216916502,286.845342191584,83.06827402338166,107.4294918081334
15.3334178787107,0.2815734845162111,21.847412411389627,7.983757576115934,1190.7512494034875,511.71992021831454,52.10937815173344,2.7670744130299814,35.826403050419685,215.21563377012671,206.56500965595433,103.06990218478465
23.355595892969067,0.5906734912124308,21.552928069222812,7.887541667108683,1577.1229820998333,496.00743902833625,34.27851331679639,2.9952900081449356,28.42190776539644,55.0791454171209,147.34481413314413,132.44199817194703
20.408033213865917,0.16901810144477114,19.97852061359937,7.44996303178762,1368.3062065388854,709.7370499730998,14.61096239719604,4.204888772745979,65.69069705924451,348.7069222259384,106.38194015088997,115.0955088851988
10.860533696773054,0.6512198594576194,19.637772208232434,7.87107580322093,1574.8637991100761,707.2475624984993,103.20480760639748,0.36866301465952334,31.863463802579986,195.665052294495,171.75995553415868,62.11338283959893
